Freq[Hz]	[dBV]	Phase[Deg]
24.60	-55.33	150.32
24.69	-55.21	150.19
24.79	-55.09	150.06
24.88	-54.96	149.93
24.97	-54.84	149.80
25.07	-54.72	149.68
25.16	-54.60	149.55
25.26	-54.47	149.43
25.35	-54.35	149.30
25.45	-54.23	149.18
25.54	-54.11	149.05
25.64	-53.98	148.92
25.74	-53.86	148.79
25.84	-53.74	148.65
25.93	-53.62	148.52
26.03	-53.50	148.37
26.13	-53.39	148.23
26.23	-53.27	148.08
26.33	-53.15	147.92
26.43	-53.04	147.76
26.53	-52.93	147.58
26.63	-52.81	147.41
26.73	-52.70	147.22
26.83	-52.59	147.03
26.93	-52.49	146.83
27.03	-52.38	146.62
27.13	-52.27	146.40
27.23	-52.17	146.18
27.34	-52.07	145.95
27.44	-51.96	145.70
27.54	-51.86	145.45
27.65	-51.76	145.19
27.75	-51.66	144.92
27.86	-51.56	144.64
27.96	-51.46	144.35
28.07	-51.37	144.05
28.17	-51.27	143.74
28.28	-51.17	143.41
28.39	-51.08	143.08
28.49	-50.98	142.73
28.60	-50.89	142.38
28.71	-50.79	142.01
28.82	-50.70	141.63
28.93	-50.60	141.23
29.03	-50.51	140.82
29.14	-50.41	140.40
29.25	-50.32	139.97
29.36	-50.22	139.52
29.48	-50.13	139.05
29.59	-50.03	138.57
29.70	-49.94	138.08
29.81	-49.84	137.57
29.92	-49.75	137.04
30.04	-49.65	136.50
30.15	-49.56	135.95
30.26	-49.46	135.37
30.38	-49.37	134.78
30.49	-49.27	134.17
30.61	-49.17	133.54
30.72	-49.08	132.89
30.84	-48.98	132.23
30.95	-48.89	131.54
31.07	-48.79	130.84
31.19	-48.70	130.11
31.31	-48.60	129.37
31.42	-48.51	128.60
31.54	-48.41	127.81
31.66	-48.32	127.00
31.78	-48.22	126.17
31.90	-48.13	125.32
32.02	-48.04	124.44
32.14	-47.94	123.54
32.26	-47.85	122.61
32.39	-47.76	121.66
32.51	-47.66	120.68
32.63	-47.57	119.68
32.75	-47.48	118.66
32.88	-47.39	117.61
33.00	-47.30	116.54
33.13	-47.22	115.45
33.25	-47.13	114.34
33.38	-47.05	113.20
33.50	-46.97	112.05
33.63	-46.89	110.87
33.76	-46.81	109.67
33.88	-46.74	108.46
34.01	-46.67	107.22
34.14	-46.60	105.97
34.27	-46.54	104.70
34.40	-46.48	103.41
34.53	-46.43	102.10
34.66	-46.38	100.78
34.79	-46.33	99.44
34.92	-46.29	98.09
35.05	-46.25	96.72
35.18	-46.22	95.34
35.32	-46.20	93.94
35.45	-46.18	92.54
35.58	-46.17	91.12
35.72	-46.16	89.70
35.85	-46.16	88.27
35.99	-46.17	86.84
36.12	-46.18	85.40
36.26	-46.20	83.97
36.40	-46.23	82.54
36.53	-46.26	81.11
36.67	-46.30	79.69
36.81	-46.35	78.28
36.95	-46.41	76.88
37.09	-46.47	75.50
37.23	-46.54	74.13
37.37	-46.63	72.78
37.51	-46.72	71.45
37.65	-46.81	70.14
37.79	-46.92	68.86
37.94	-47.04	67.61
38.08	-47.16	66.40
38.22	-47.30	65.21
38.37	-47.44	64.06
38.51	-47.60	62.94
38.66	-47.76	61.86
38.80	-47.93	60.81
38.95	-48.11	59.79
39.10	-48.29	58.80
39.24	-48.48	57.84
39.39	-48.68	56.91
39.54	-48.88	56.01
39.69	-49.08	55.14
39.84	-49.30	54.29
39.99	-49.51	53.48
40.14	-49.73	52.69
40.29	-49.95	51.92
40.45	-50.17	51.18
40.60	-50.40	50.46
40.75	-50.62	49.77
40.90	-50.85	49.09
41.06	-51.08	48.44
41.21	-51.30	47.81
41.37	-51.53	47.20
41.53	-51.76	46.62
41.68	-51.99	46.07
41.84	-52.23	45.55
42.00	-52.47	45.06
42.16	-52.73	44.61
42.32	-52.99	44.20
42.47	-53.27	43.83
42.63	-53.56	43.51
42.80	-53.86	43.24
42.96	-54.18	43.02
43.12	-54.52	42.85
43.28	-54.88	42.74
43.45	-55.26	42.69
43.61	-55.67	42.71
43.77	-56.10	42.80
43.94	-56.56	42.95
44.10	-57.05	43.19
44.27	-57.56	43.51
44.44	-58.10	43.94
44.61	-58.64	44.48
44.77	-59.20	45.16
44.94	-59.76	45.99
45.11	-60.32	46.98
45.28	-60.88	48.16
45.45	-61.41	49.54
45.63	-61.93	51.13
45.80	-62.43	52.95
45.97	-62.89	55.03
46.14	-63.32	57.37
46.32	-63.70	60.00
46.49	-64.03	62.94
46.67	-64.30	66.21
46.84	-64.50	69.82
47.02	-64.63	73.78
47.20	-64.70	78.09
47.38	-64.69	82.68
47.56	-64.63	87.51
47.74	-64.50	92.54
47.92	-64.32	97.72
48.10	-64.09	103.01
48.28	-63.82	108.34
48.46	-63.50	113.68
48.64	-63.14	118.96
48.83	-62.76	124.14
49.01	-62.34	129.16
49.20	-61.91	133.97
49.38	-61.45	138.51
49.57	-60.98	142.72
49.75	-60.51	146.54
49.94	-60.03	149.93
50.13	-59.55	152.86
50.32	-59.08	155.38
50.51	-58.60	157.52
50.70	-58.13	159.29
