Freq[Hz]	[dBV]	Phase[Deg]
24.51	-78.45	-106.66
24.60	-79.01	-106.48
24.69	-79.58	-106.08
24.79	-80.14	-105.47
24.88	-80.70	-104.65
24.97	-81.25	-103.62
25.07	-81.79	-102.39
25.16	-82.31	-100.96
25.26	-82.82	-99.33
25.35	-83.32	-97.51
25.45	-83.79	-95.49
25.54	-84.23	-93.29
25.64	-84.65	-90.91
25.74	-85.04	-88.34
25.84	-85.39	-85.60
25.93	-85.71	-82.69
26.03	-85.99	-79.61
26.13	-86.22	-76.37
26.23	-86.41	-72.96
26.33	-86.55	-69.41
26.43	-86.63	-65.70
26.53	-86.66	-61.86
26.63	-86.64	-57.91
26.73	-86.58	-53.86
26.83	-86.46	-49.75
26.93	-86.31	-45.59
27.03	-86.11	-41.41
27.13	-85.88	-37.23
27.23	-85.62	-33.08
27.34	-85.32	-28.97
27.44	-85.00	-24.95
27.54	-84.65	-21.03
27.65	-84.29	-17.25
27.75	-83.90	-13.62
27.86	-83.51	-10.18
27.96	-83.10	-6.96
28.07	-82.69	-3.99
28.17	-82.28	-1.29
28.28	-81.87	1.11
28.39	-81.46	3.16
28.49	-81.07	4.84
28.60	-80.69	6.12
28.71	-80.33	6.97
28.82	-79.99	7.34
28.93	-79.68	7.20
29.03	-79.40	6.53
29.14	-79.16	5.27
29.25	-78.95	3.41
29.36	-78.80	0.89
29.48	-78.69	-2.27
29.59	-78.63	-6.04
29.70	-78.60	-10.38
29.81	-78.62	-15.24
29.92	-78.67	-20.58
30.04	-78.75	-26.37
30.15	-78.86	-32.56
30.26	-79.00	-39.10
30.38	-79.16	-45.95
30.49	-79.34	-53.07
30.61	-79.53	-60.40
30.72	-79.74	-67.89
30.84	-79.96	-75.51
30.95	-80.18	-83.18
31.07	-80.41	-90.87
31.19	-80.63	-98.52
31.31	-80.85	-106.07
31.42	-81.06	-113.47
31.54	-81.25	-120.66
31.66	-81.43	-127.59
31.78	-81.58	-134.19
31.90	-81.71	-140.40
32.02	-81.81	-146.16
32.14	-81.87	-151.40
32.26	-81.89	-156.07
32.39	-81.87	-160.13
32.51	-81.81	-163.59
32.63	-81.72	-166.48
32.75	-81.59	-168.84
32.88	-81.43	-170.68
33.00	-81.25	-172.04
33.13	-81.05	-172.95
33.25	-80.82	-173.42
33.38	-80.59	-173.50
33.50	-80.34	-173.22
33.63	-80.09	-172.60
33.76	-79.84	-171.68
33.88	-79.58	-170.49
34.01	-79.34	-169.06
34.14	-79.10	-167.44
34.27	-78.88	-165.65
34.40	-78.68	-163.73
34.53	-78.50	-161.73
34.66	-78.36	-159.67
34.79	-78.24	-157.59
34.92	-78.17	-155.55
35.05	-78.14	-153.57
35.18	-78.15	-151.70
35.32	-78.23	-149.98
35.45	-78.34	-148.41
35.58	-78.51	-147.00
35.72	-78.72	-145.77
35.85	-78.97	-144.73
35.99	-79.25	-143.88
36.12	-79.56	-143.25
36.26	-79.90	-142.83
36.40	-80.27	-142.64
36.53	-80.66	-142.70
36.67	-81.06	-143.01
36.81	-81.47	-143.59
36.95	-81.89	-144.44
37.09	-82.32	-145.59
37.23	-82.74	-147.05
37.37	-83.16	-148.82
37.51	-83.57	-150.92
37.65	-83.96	-153.37
37.79	-84.33	-156.18
37.94	-84.67	-159.36
38.08	-84.99	-162.93
38.22	-85.27	-166.89
38.37	-85.51	-171.21
38.51	-85.72	-175.85
38.66	-85.89	179.25
38.80	-86.02	174.12
38.95	-86.11	168.83
39.10	-86.16	163.41
39.24	-86.17	157.92
39.39	-86.15	152.42
39.54	-86.08	146.96
39.69	-85.96	141.58
39.84	-85.81	136.36
39.99	-85.61	131.33
40.14	-85.36	126.58
40.29	-85.08	122.14
40.45	-84.74	118.10
40.60	-84.36	114.50
40.75	-83.93	111.41
40.90	-83.45	108.90
41.06	-82.93	107.03
41.21	-82.36	105.84
41.37	-81.74	105.30
41.53	-81.09	105.37
41.68	-80.42	106.02
41.84	-79.72	107.20
42.00	-79.01	108.90
42.16	-78.29	111.05
42.32	-77.58	113.62
42.47	-76.87	116.58
42.63	-76.18	119.88
42.80	-75.52	123.47
42.96	-74.88	127.32
43.12	-74.29	131.37
43.28	-73.75	135.59
43.45	-73.26	139.92
43.61	-72.84	144.31
43.77	-72.50	148.72
43.94	-72.25	153.10
44.10	-72.08	157.40
44.27	-72.00	161.59
44.44	-72.00	165.66
44.61	-72.07	169.60
44.77	-72.19	173.39
44.94	-72.36	177.01
45.11	-72.57	-179.56
45.28	-72.80	-176.33
45.45	-73.05	-173.33
45.63	-73.30	-170.56
45.80	-73.55	-168.06
45.97	-73.78	-165.83
46.14	-73.97	-163.91
46.32	-74.13	-162.30
46.49	-74.23	-161.03
46.67	-74.26	-160.12
46.84	-74.21	-159.59
47.02	-74.07	-159.47
47.20	-73.84	-159.72
47.38	-73.53	-160.32
47.56	-73.15	-161.24
47.74	-72.71	-162.45
47.92	-72.22	-163.91
48.10	-71.69	-165.59
48.28	-71.14	-167.46
48.46	-70.56	-169.47
48.64	-69.98	-171.59
48.83	-69.40	-173.79
49.01	-68.83	-176.02
49.20	-68.29	-178.25
49.38	-67.79	179.57
49.57	-67.35	177.47
49.75	-66.96	175.50
49.94	-66.65	173.69
50.13	-66.42	172.04
50.32	-66.25	170.52
50.51	-66.14	169.09
50.70	-66.08	167.73
50.89	-66.07	166.39
51.08	-66.08	165.04
51.28	-66.13	163.64
51.47	-66.19	162.16
51.66	-66.25	160.56
51.86	-66.32	158.81
52.05	-66.37	156.85
52.25	-66.40	154.66
52.45	-66.40	152.19
52.65	-66.36	149.40
52.85	-66.27	146.24
53.04	-66.12	142.74
53.24	-65.92	138.95
53.45	-65.68	134.93
53.65	-65.39	130.76
53.85	-65.07	126.48
54.05	-64.70	122.18
54.26	-64.31	117.91
54.46	-63.89	113.76
54.67	-63.45	109.79
54.87	-62.99	106.07
55.08	-62.52	102.68
55.29	-62.04	99.70
55.50	-61.56	97.20
55.71	-61.08	95.27
55.92	-60.60	93.93
56.13	-60.14	93.11
56.34	-59.69	92.70
56.55	-59.25	92.59
56.77	-58.85	92.69
56.98	-58.47	92.88
57.19	-58.12	93.05
57.41	-57.82	93.10
57.63	-57.55	92.90
57.84	-57.34	92.34
58.06	-57.18	91.29
58.28	-57.08	89.64
58.50	-57.04	87.26
58.72	-57.07	84.02
58.94	-57.17	79.96
59.17	-57.34	75.24
59.39	-57.57	70.03
59.61	-57.85	64.49
59.84	-58.19	58.81
60.06	-58.57	53.17
60.29	-58.99	47.74
60.52	-59.45	42.71
60.75	-59.95	38.28
60.98	-60.47	34.63
61.21	-61.01	31.98
61.44	-61.56	30.52
61.67	-62.13	30.46
61.90	-62.70	31.78
62.14	-63.28	34.36
62.37	-63.85	38.04
62.61	-64.41	42.68
62.84	-64.96	48.12
63.08	-65.50	54.21
63.32	-66.02	60.79
63.56	-66.51	67.69
63.80	-66.98	74.75
64.04	-67.41	81.79
64.28	-67.80	88.64
64.52	-68.15	95.12
64.76	-68.45	101.10
65.01	-68.70	106.51
65.25	-68.90	111.31
65.50	-69.04	115.45
65.75	-69.12	118.89
66.00	-69.14	121.56
66.24	-69.09	123.42
66.49	-68.97	124.41
66.75	-68.77	124.48
67.00	-68.50	123.58
67.25	-68.14	121.64
67.50	-67.70	118.62
67.76	-67.18	114.57
68.01	-66.60	109.67
68.27	-65.95	104.12
68.53	-65.27	98.12
68.79	-64.57	91.85
69.05	-63.85	85.53
69.31	-63.14	79.37
69.57	-62.45	73.58
69.83	-61.79	68.39
70.09	-61.18	64.01
70.36	-60.65	60.67
70.62	-60.19	58.50
70.89	-59.82	57.33
71.16	-59.53	56.94
71.43	-59.32	57.13
71.70	-59.21	57.68
71.97	-59.18	58.36
72.24	-59.24	58.95
72.51	-59.39	59.20
72.79	-59.63	58.89
73.06	-59.97	57.77
73.34	-60.39	55.58
73.61	-60.91	52.21
73.89	-61.50	47.72
74.17	-62.13	42.22
74.45	-62.79	35.80
74.73	-63.47	28.56
75.01	-64.13	20.60
75.29	-64.76	12.02
75.58	-65.34	2.92
75.86	-65.84	-6.58
76.15	-66.24	-16.38
76.44	-66.52	-26.34
76.73	-66.69	-36.29
77.02	-66.75	-46.00
77.31	-66.71	-55.26
77.60	-66.57	-63.84
77.89	-66.36	-71.52
78.18	-66.07	-78.06
78.48	-65.72	-83.22
78.78	-65.32	-86.76
79.07	-64.87	-88.43
79.37	-64.39	-88.06
79.67	-63.90	-85.86
79.97	-63.40	-82.21
80.27	-62.92	-77.48
80.58	-62.47	-72.07
80.88	-62.07	-66.36
81.19	-61.75	-60.77
81.49	-61.51	-55.70
81.80	-61.39	-51.57
82.11	-61.39	-48.82
82.42	-61.52	-47.68
82.73	-61.77	-47.95
83.04	-62.11	-49.37
83.35	-62.51	-51.71
83.67	-62.96	-54.69
83.99	-63.42	-58.06
84.30	-63.87	-61.55
84.62	-64.29	-64.87
84.94	-64.64	-67.74
85.26	-64.91	-69.91
85.58	-65.09	-71.30
85.90	-65.21	-71.89
86.23	-65.26	-71.64
86.55	-65.27	-70.53
86.88	-65.24	-68.53
87.21	-65.19	-65.61
87.54	-65.13	-61.75
87.87	-65.07	-56.91
88.20	-65.02	-51.11
88.53	-64.98	-44.62
88.87	-64.93	-37.78
89.20	-64.86	-30.93
89.54	-64.75	-24.46
89.88	-64.59	-18.71
90.22	-64.37	-14.06
90.56	-64.07	-10.91
90.90	-63.67	-9.64
91.24	-63.18	-10.47
91.59	-62.63	-13.20
91.93	-62.04	-17.59
92.28	-61.47	-23.41
92.63	-60.94	-30.39
92.98	-60.49	-38.28
93.33	-60.17	-46.81
93.68	-60.00	-55.72
94.03	-60.04	-64.74
94.39	-60.26	-73.63
94.74	-60.63	-82.19
95.10	-61.11	-90.21
95.46	-61.68	-97.48
95.82	-62.28	-103.77
96.18	-62.89	-108.85
96.54	-63.46	-112.50
96.91	-63.96	-114.50
97.27	-64.39	-114.86
97.64	-64.79	-113.77
98.01	-65.19	-111.44
98.38	-65.63	-108.06
98.75	-66.14	-103.84
99.12	-66.75	-99.01
99.50	-67.52	-93.77
99.87	-68.47	-88.34
100.25	-69.56	-82.94
100.63	-70.74	-77.74
101.01	-71.92	-72.93
101.39	-73.03	-68.72
101.77	-74.00	-65.31
102.16	-74.76	-62.89
102.54	-75.21	-61.69
102.93	-75.30	-61.82
103.32	-75.09	-63.03
103.71	-74.63	-65.00
104.10	-74.00	-67.36
104.49	-73.27	-69.76
104.88	-72.52	-71.84
105.28	-71.83	-73.22
105.68	-71.26	-73.54
106.08	-70.83	-72.80
106.48	-70.49	-71.35
106.88	-70.20	-69.57
107.28	-69.89	-67.85
107.69	-69.51	-66.58
108.09	-69.02	-66.16
108.50	-68.34	-67.01
108.91	-67.49	-69.27
109.32	-66.55	-72.61
109.73	-65.65	-76.61
110.15	-64.91	-80.86
110.56	-64.44	-84.93
110.98	-64.38	-88.37
111.40	-64.85	-90.74
111.82	-65.89	-91.78
112.24	-67.34	-91.68
112.67	-69.00	-90.73
113.09	-70.65	-89.20
113.52	-72.08	-87.39
113.95	-73.09	-85.59
114.38	-73.44	-84.11
114.81	-73.06	-83.18
115.24	-72.12	-82.94
115.68	-70.83	-83.52
116.11	-69.40	-85.02
116.55	-68.04	-87.58
116.99	-66.98	-91.33
117.43	-66.43	-96.37
117.87	-66.42	-102.43
118.32	-66.82	-108.90
118.77	-67.48	-115.15
119.21	-68.25	-120.52
