Freq[Hz]	[dBV]	Phase[Deg]
23.87	-32.42	-31.65
23.96	-32.30	-31.90
24.05	-32.18	-32.16
24.14	-32.05	-32.42
24.23	-31.93	-32.69
24.32	-31.80	-32.96
24.42	-31.68	-33.24
24.51	-31.55	-33.52
24.60	-31.43	-33.80
24.69	-31.30	-34.09
24.79	-31.17	-34.39
24.88	-31.05	-34.69
24.97	-30.92	-35.00
25.07	-30.79	-35.31
25.16	-30.66	-35.63
25.26	-30.53	-35.95
25.35	-30.40	-36.28
25.45	-30.27	-36.62
25.54	-30.14	-36.96
25.64	-30.00	-37.31
25.74	-29.87	-37.67
25.84	-29.74	-38.03
25.93	-29.60	-38.41
26.03	-29.47	-38.78
26.13	-29.33	-39.17
26.23	-29.20	-39.57
26.33	-29.06	-39.97
26.43	-28.92	-40.38
26.53	-28.79	-40.80
26.63	-28.65	-41.23
26.73	-28.51	-41.67
26.83	-28.37	-42.11
26.93	-28.23	-42.57
27.03	-28.08	-43.04
27.13	-27.94	-43.52
27.23	-27.80	-44.01
27.34	-27.65	-44.51
27.44	-27.51	-45.02
27.54	-27.37	-45.55
27.65	-27.22	-46.08
27.75	-27.07	-46.63
27.86	-26.93	-47.20
27.96	-26.78	-47.78
28.07	-26.63	-48.37
28.17	-26.48	-48.97
28.28	-26.33	-49.59
28.39	-26.18	-50.23
28.49	-26.03	-50.88
28.60	-25.88	-51.55
28.71	-25.73	-52.24
28.82	-25.58	-52.94
28.93	-25.43	-53.66
29.03	-25.27	-54.40
29.14	-25.12	-55.16
29.25	-24.97	-55.94
29.36	-24.81	-56.74
29.48	-24.66	-57.55
29.59	-24.50	-58.39
29.70	-24.35	-59.25
29.81	-24.19	-60.13
29.92	-24.04	-61.03
30.04	-23.89	-61.95
30.15	-23.73	-62.89
30.26	-23.58	-63.86
30.38	-23.43	-64.85
30.49	-23.28	-65.86
30.61	-23.13	-66.89
30.72	-22.98	-67.95
30.84	-22.83	-69.03
30.95	-22.68	-70.13
31.07	-22.54	-71.26
31.19	-22.40	-72.41
31.31	-22.26	-73.58
31.42	-22.12	-74.78
31.54	-21.99	-76.01
31.66	-21.86	-77.26
31.78	-21.73	-78.53
31.90	-21.60	-79.84
32.02	-21.48	-81.17
32.14	-21.36	-82.52
32.26	-21.25	-83.90
32.39	-21.14	-85.31
32.51	-21.03	-86.74
32.63	-20.93	-88.20
32.75	-20.83	-89.68
32.88	-20.74	-91.17
33.00	-20.65	-92.69
33.13	-20.56	-94.22
33.25	-20.48	-95.76
33.38	-20.41	-97.32
33.50	-20.34	-98.88
33.63	-20.27	-100.45
33.76	-20.21	-102.03
33.88	-20.15	-103.61
34.01	-20.10	-105.19
34.14	-20.06	-106.77
34.27	-20.02	-108.34
34.40	-19.98	-109.91
34.53	-19.95	-111.47
34.66	-19.93	-113.02
34.79	-19.91	-114.55
34.92	-19.90	-116.07
35.05	-19.89	-117.57
35.18	-19.89	-119.05
35.32	-19.90	-120.50
35.45	-19.91	-121.92
35.58	-19.92	-123.33
35.72	-19.94	-124.70
35.85	-19.97	-126.06
35.99	-20.00	-127.39
36.12	-20.04	-128.69
36.26	-20.08	-129.98
36.40	-20.12	-131.23
36.53	-20.17	-132.47
36.67	-20.22	-133.67
36.81	-20.27	-134.86
36.95	-20.33	-136.02
37.09	-20.39	-137.16
37.23	-20.45	-138.27
37.37	-20.51	-139.36
37.51	-20.57	-140.43
37.65	-20.64	-141.47
37.79	-20.70	-142.50
37.94	-20.77	-143.49
38.08	-20.83	-144.47
38.22	-20.90	-145.42
38.37	-20.97	-146.35
38.51	-21.03	-147.26
38.66	-21.09	-148.14
38.80	-21.16	-149.01
38.95	-21.22	-149.85
39.10	-21.28	-150.68
39.24	-21.35	-151.48
39.39	-21.41	-152.27
39.54	-21.47	-153.03
39.69	-21.53	-153.78
39.84	-21.59	-154.51
39.99	-21.65	-155.22
40.14	-21.71	-155.92
40.29	-21.77	-156.60
40.45	-21.82	-157.26
40.60	-21.88	-157.91
40.75	-21.94	-158.55
40.90	-21.99	-159.17
41.06	-22.05	-159.78
41.21	-22.10	-160.37
41.37	-22.15	-160.95
41.53	-22.21	-161.53
41.68	-22.26	-162.09
41.84	-22.31	-162.63
42.00	-22.36	-163.17
42.16	-22.41	-163.70
42.32	-22.45	-164.21
42.47	-22.50	-164.72
42.63	-22.55	-165.22
42.80	-22.59	-165.70
42.96	-22.63	-166.18
43.12	-22.68	-166.65
43.28	-22.72	-167.11
43.45	-22.75	-167.56
43.61	-22.79	-168.01
43.77	-22.83	-168.44
43.94	-22.86	-168.88
44.10	-22.90	-169.30
44.27	-22.93	-169.72
44.44	-22.96	-170.13
44.61	-22.99	-170.54
44.77	-23.01	-170.94
44.94	-23.04	-171.34
45.11	-23.06	-171.74
45.28	-23.09	-172.12
45.45	-23.11	-172.51
45.63	-23.13	-172.89
45.80	-23.15	-173.27
45.97	-23.17	-173.65
46.14	-23.18	-174.02
46.32	-23.20	-174.40
46.49	-23.22	-174.77
46.67	-23.23	-175.14
46.84	-23.24	-175.50
47.02	-23.26	-175.87
47.20	-23.27	-176.24
47.38	-23.28	-176.61
47.56	-23.29	-176.98
47.74	-23.30	-177.34
47.92	-23.31	-177.71
48.10	-23.32	-178.07
48.28	-23.32	-178.43
48.46	-23.33	-178.79
48.64	-23.33	-179.15
48.83	-23.34	-179.51
49.01	-23.34	-179.86
49.20	-23.35	179.78
49.38	-23.35	179.44
49.57	-23.35	179.09
49.75	-23.35	178.75
49.94	-23.36	178.41
50.13	-23.36	178.07
50.32	-23.35	177.74
50.51	-23.35	177.41
50.70	-23.35	177.08
50.89	-23.35	176.75
51.08	-23.34	176.43
51.28	-23.34	176.11
51.47	-23.33	175.79
51.66	-23.32	175.47
51.86	-23.31	175.16
52.05	-23.30	174.84
52.25	-23.29	174.53
52.45	-23.28	174.21
52.65	-23.26	173.90
52.85	-23.24	173.58
53.04	-23.23	173.27
53.24	-23.20	172.96
53.45	-23.18	172.64
53.65	-23.16	172.32
53.85	-23.13	171.99
54.05	-23.11	171.67
54.26	-23.08	171.34
54.46	-23.05	171.00
54.67	-23.02	170.65
54.87	-22.98	170.30
55.08	-22.95	169.94
55.29	-22.92	169.57
55.50	-22.88	169.19
55.71	-22.84	168.80
55.92	-22.81	168.40
56.13	-22.77	167.99
56.34	-22.73	167.57
56.55	-22.69	167.14
56.77	-22.65	166.71
56.98	-22.60	166.27
57.19	-22.56	165.82
57.41	-22.51	165.38
57.63	-22.47	164.93
57.84	-22.42	164.48
58.06	-22.37	164.03
58.28	-22.31	163.58
58.50	-22.26	163.14
58.72	-22.20	162.70
58.94	-22.15	162.27
59.17	-22.09	161.84
59.39	-22.02	161.41
59.61	-21.96	160.98
59.84	-21.90	160.56
60.06	-21.83	160.13
60.29	-21.77	159.70
60.52	-21.70	159.26
60.75	-21.63	158.81
60.98	-21.56	158.36
61.21	-21.50	157.90
61.44	-21.43	157.42
61.67	-21.36	156.94
61.90	-21.30	156.43
62.14	-21.23	155.92
62.37	-21.17	155.38
62.61	-21.10	154.84
62.84	-21.03	154.27
63.08	-20.96	153.68
63.32	-20.89	153.08
63.56	-20.82	152.46
63.80	-20.75	151.81
64.04	-20.67	151.15
64.28	-20.59	150.46
64.52	-20.51	149.75
64.76	-20.43	149.01
65.01	-20.34	148.25
65.25	-20.25	147.47
65.50	-20.15	146.66
65.75	-20.06	145.82
66.00	-19.96	144.96
66.24	-19.87	144.08
66.49	-19.77	143.16
66.75	-19.67	142.22
67.00	-19.57	141.25
67.25	-19.47	140.26
67.50	-19.37	139.23
67.76	-19.28	138.18
68.01	-19.18	137.10
68.27	-19.08	135.98
68.53	-18.99	134.83
68.79	-18.90	133.65
69.05	-18.80	132.43
69.31	-18.71	131.18
69.57	-18.62	129.88
69.83	-18.53	128.55
70.09	-18.45	127.18
70.36	-18.36	125.76
70.62	-18.27	124.30
70.89	-18.19	122.80
71.16	-18.11	121.25
71.43	-18.04	119.66
71.70	-17.96	118.03
71.97	-17.90	116.35
72.24	-17.83	114.63
72.51	-17.78	112.87
72.79	-17.73	111.07
73.06	-17.69	109.22
73.34	-17.66	107.33
73.61	-17.64	105.39
73.89	-17.63	103.43
74.17	-17.63	101.43
74.45	-17.63	99.41
74.73	-17.65	97.38
75.01	-17.68	95.33
75.29	-17.71	93.28
75.58	-17.75	91.23
75.86	-17.80	89.19
76.15	-17.86	87.16
76.44	-17.93	85.16
76.73	-18.01	83.18
77.02	-18.10	81.22
77.31	-18.19	79.30
77.60	-18.29	77.41
77.89	-18.41	75.54
78.18	-18.53	73.72
78.48	-18.67	71.92
78.78	-18.81	70.17
79.07	-18.97	68.46
79.37	-19.13	66.78
79.67	-19.31	65.15
79.97	-19.49	63.56
80.27	-19.68	62.00
80.58	-19.88	60.47
80.88	-20.08	58.98
81.19	-20.28	57.52
81.49	-20.48	56.08
81.80	-20.69	54.67
82.11	-20.89	53.28
82.42	-21.09	51.91
82.73	-21.29	50.56
83.04	-21.48	49.24
83.35	-21.68	47.95
83.67	-21.87	46.69
83.99	-22.06	45.46
84.30	-22.26	44.28
