Freq[Hz]	[dBV]	Phase[Deg]
77.31	-23.88	97.01
77.60	-23.90	94.75
77.89	-23.94	92.47
78.18	-23.99	90.19
78.48	-24.05	87.91
78.78	-24.12	85.65
79.07	-24.21	83.39
79.37	-24.30	81.16
79.67	-24.42	78.96
79.97	-24.54	76.79
80.27	-24.67	74.65
80.58	-24.82	72.55
80.88	-24.97	70.49
81.19	-25.13	68.48
81.49	-25.30	66.51
81.80	-25.48	64.59
82.11	-25.67	62.74
82.42	-25.85	60.94
82.73	-26.05	59.19
83.04	-26.25	57.51
83.35	-26.45	55.88
83.67	-26.65	54.30
83.99	-26.86	52.78
84.30	-27.07	51.32
84.62	-27.28	49.90
84.94	-27.49	48.54
85.26	-27.71	47.22
85.58	-27.92	45.95
85.90	-28.13	44.73
86.23	-28.34	43.56
86.55	-28.55	42.42
86.88	-28.76	41.33
87.21	-28.97	40.28
87.54	-29.18	39.26
87.87	-29.39	38.27
88.20	-29.59	37.32
88.53	-29.80	36.40
88.87	-30.00	35.52
89.20	-30.20	34.66
89.54	-30.40	33.83
89.88	-30.60	33.03
90.22	-30.79	32.25
90.56	-30.99	31.50
90.90	-31.18	30.78
91.24	-31.37	30.08
91.59	-31.55	29.41
91.93	-31.74	28.76
92.28	-31.92	28.13
92.63	-32.10	27.52
92.98	-32.28	26.93
93.33	-32.46	26.36
93.68	-32.64	25.81
94.03	-32.81	25.28
94.39	-32.98	24.76
94.74	-33.15	24.26
95.10	-33.33	23.78
95.46	-33.49	23.31
95.82	-33.66	22.85
96.18	-33.83	22.39
96.54	-33.99	21.95
96.91	-34.16	21.52
97.27	-34.32	21.09
97.64	-34.48	20.66
98.01	-34.64	20.25
98.38	-34.80	19.84
98.75	-34.95	19.45
99.12	-35.11	19.06
99.50	-35.26	18.69
99.87	-35.41	18.33
100.25	-35.56	17.98
100.63	-35.70	17.64
101.01	-35.85	17.31
101.39	-35.99	17.00
101.77	-36.14	16.69
102.16	-36.28	16.39
102.54	-36.42	16.10
102.93	-36.56	15.81
103.32	-36.70	15.53
103.71	-36.84	15.26
104.10	-36.98	14.99
104.49	-37.12	14.72
104.88	-37.26	14.46
105.28	-37.40	14.19
105.68	-37.53	13.93
106.08	-37.67	13.67
106.48	-37.80	13.41
106.88	-37.93	13.15
107.28	-38.07	12.90
107.69	-38.20	12.65
108.09	-38.33	12.41
108.50	-38.45	12.18
108.91	-38.58	11.95
109.32	-38.71	11.73
109.73	-38.83	11.52
110.15	-38.96	11.32
110.56	-39.08	11.11
110.98	-39.21	10.91
111.40	-39.34	10.72
111.82	-39.47	10.52
112.24	-39.60	10.32
112.67	-39.73	10.12
113.09	-39.85	9.92
113.52	-39.98	9.72
113.95	-40.11	9.52
114.38	-40.23	9.31
114.81	-40.35	9.09
115.24	-40.47	8.87
115.68	-40.59	8.66
116.11	-40.71	8.44
116.55	-40.82	8.23
116.99	-40.94	8.03
117.43	-41.06	7.83
117.87	-41.18	7.64
118.32	-41.30	7.45
118.77	-41.42	7.26
119.21	-41.54	7.07
119.66	-41.66	6.87
120.12	-41.78	6.65
120.57	-41.90	6.42
121.02	-42.02	6.18
121.48	-42.13	5.93
121.94	-42.25	5.68
122.40	-42.36	5.44
122.86	-42.46	5.21
123.32	-42.56	5.00
123.79	-42.66	4.81
124.26	-42.76	4.64
124.73	-42.86	4.47
125.20	-42.95	4.31
125.67	-43.05	4.15
126.14	-43.15	3.98
126.62	-43.25	3.80
127.10	-43.35	3.61
