Freq[Hz]	[dBV]	Phase[Deg]
24.42	-78.58	-152.01
24.51	-79.02	-147.35
24.60	-79.45	-142.43
24.69	-79.89	-137.27
24.79	-80.33	-131.90
24.88	-80.76	-126.36
24.97	-81.19	-120.66
25.07	-81.61	-114.85
25.16	-82.02	-108.94
25.26	-82.41	-102.96
25.35	-82.79	-96.96
25.45	-83.16	-90.96
25.54	-83.50	-84.99
25.64	-83.83	-79.09
25.74	-84.13	-73.29
25.84	-84.40	-67.63
25.93	-84.65	-62.14
26.03	-84.86	-56.86
26.13	-85.04	-51.82
26.23	-85.18	-47.07
26.33	-85.28	-42.64
26.43	-85.34	-38.57
26.53	-85.36	-34.87
26.63	-85.33	-31.51
26.73	-85.27	-28.49
26.83	-85.18	-25.76
26.93	-85.05	-23.32
27.03	-84.89	-21.14
27.13	-84.70	-19.20
27.23	-84.49	-17.47
27.34	-84.26	-15.93
27.44	-84.01	-14.56
27.54	-83.74	-13.32
27.65	-83.46	-12.20
27.75	-83.16	-11.17
27.86	-82.87	-10.19
27.96	-82.56	-9.25
28.07	-82.26	-8.31
28.17	-81.96	-7.34
28.28	-81.66	-6.32
28.39	-81.38	-5.22
28.49	-81.11	-3.99
28.60	-80.85	-2.62
28.71	-80.62	-1.07
28.82	-80.41	0.70
28.93	-80.23	2.72
29.03	-80.08	5.02
29.14	-79.97	7.63
29.25	-79.89	10.61
29.36	-79.87	13.97
29.48	-79.89	17.71
29.59	-79.95	21.80
29.70	-80.05	26.19
29.81	-80.19	30.84
29.92	-80.36	35.70
30.04	-80.57	40.75
30.15	-80.81	45.92
30.26	-81.08	51.17
30.38	-81.38	56.46
30.49	-81.69	61.75
30.61	-82.03	66.97
30.72	-82.39	72.08
30.84	-82.76	77.04
30.95	-83.14	81.78
31.07	-83.53	86.25
31.19	-83.92	90.41
31.31	-84.32	94.18
31.42	-84.72	97.53
31.54	-85.11	100.38
31.66	-85.50	102.68
31.78	-85.87	104.38
31.90	-86.23	105.39
32.02	-86.57	105.67
32.14	-86.89	105.15
32.26	-87.18	103.76
32.39	-87.45	101.49
32.51	-87.68	98.37
32.63	-87.89	94.47
32.75	-88.06	89.86
32.88	-88.21	84.59
33.00	-88.33	78.72
33.13	-88.41	72.32
33.25	-88.47	65.47
33.38	-88.49	58.22
33.50	-88.49	50.64
33.63	-88.45	42.81
33.76	-88.38	34.81
33.88	-88.27	26.69
34.01	-88.13	18.55
34.14	-87.96	10.46
34.27	-87.76	2.50
34.40	-87.52	-5.25
34.53	-87.25	-12.70
34.66	-86.95	-19.77
34.79	-86.61	-26.37
34.92	-86.23	-32.42
35.05	-85.82	-37.81
35.18	-85.37	-42.46
35.32	-84.89	-46.31
35.45	-84.38	-49.36
35.58	-83.85	-51.64
35.72	-83.31	-53.15
35.85	-82.76	-53.93
35.99	-82.22	-53.99
36.12	-81.68	-53.36
36.26	-81.17	-52.05
36.40	-80.68	-50.08
36.53	-80.23	-47.49
36.67	-79.83	-44.30
36.81	-79.48	-40.52
36.95	-79.19	-36.19
37.09	-78.97	-31.32
37.23	-78.84	-25.95
37.37	-78.80	-20.10
37.51	-78.86	-13.81
37.65	-79.04	-7.08
37.79	-79.33	0.03
37.94	-79.77	7.51
38.08	-80.34	15.32
38.22	-81.07	23.43
38.37	-81.93	31.79
38.51	-82.92	40.35
38.66	-84.02	49.04
38.80	-85.20	57.82
38.95	-86.46	66.62
39.10	-87.76	75.38
39.24	-89.10	84.05
39.39	-90.45	92.55
39.54	-91.79	100.84
39.69	-93.11	108.83
39.84	-94.37	116.47
39.99	-95.57	123.68
40.14	-96.67	130.40
40.29	-97.66	136.55
40.45	-98.52	142.06
40.60	-99.21	146.87
40.75	-99.72	150.88
40.90	-100.02	154.02
41.06	-100.09	156.22
41.21	-99.92	157.45
41.37	-99.52	157.79
41.53	-98.91	157.33
41.68	-98.12	156.16
41.84	-97.16	154.38
42.00	-96.06	152.08
42.16	-94.84	149.37
42.32	-93.52	146.34
42.47	-92.13	143.10
42.63	-90.68	139.76
42.80	-89.21	136.42
42.96	-87.73	133.21
43.12	-86.27	130.22
43.28	-84.86	127.58
43.45	-83.53	125.40
43.61	-82.30	123.82
43.77	-81.19	122.95
43.94	-80.25	122.92
44.10	-79.48	123.83
44.27	-78.89	125.65
44.44	-78.46	128.29
44.61	-78.17	131.69
44.77	-78.02	135.77
44.94	-78.00	140.44
45.11	-78.07	145.63
45.28	-78.24	151.25
45.45	-78.48	157.21
45.63	-78.78	163.42
45.80	-79.12	169.80
45.97	-79.49	176.25
46.14	-79.87	-177.32
46.32	-80.24	-171.00
46.49	-80.59	-164.91
46.67	-80.89	-159.13
46.84	-81.13	-153.77
47.02	-81.30	-148.93
47.20	-81.38	-144.65
47.38	-81.39	-140.94
47.56	-81.33	-137.82
47.74	-81.19	-135.30
47.92	-81.00	-133.41
48.10	-80.74	-132.15
48.28	-80.44	-131.55
48.46	-80.08	-131.63
48.64	-79.67	-132.39
48.83	-79.23	-133.86
49.01	-78.74	-136.05
49.20	-78.23	-139.00
49.38	-77.70	-142.70
49.57	-77.14	-147.19
49.75	-76.57	-152.48
49.94	-75.98	-158.57
50.13	-75.40	-165.39
50.32	-74.82	-172.77
50.51	-74.26	179.43
50.70	-73.71	171.38
50.89	-73.20	163.25
51.08	-72.72	155.18
51.28	-72.29	147.37
51.47	-71.91	139.97
51.66	-71.60	133.17
51.86	-71.36	127.15
52.05	-71.20	122.09
52.25	-71.13	118.19
52.45	-71.17	115.63
52.65	-71.31	114.61
52.85	-71.58	115.34
53.04	-71.95	117.77
53.24	-72.42	121.69
53.45	-72.95	126.88
53.65	-73.53	133.09
53.85	-74.13	140.09
54.05	-74.72	147.63
54.26	-75.28	155.46
54.46	-75.78	163.33
54.67	-76.20	170.96
54.87	-76.50	178.09
55.08	-76.67	-175.56
55.29	-76.67	-170.26
55.50	-76.47	-166.31
55.71	-76.05	-164.00
55.92	-75.38	-163.51
56.13	-74.52	-164.76
56.34	-73.48	-167.64
56.55	-72.31	-172.03
56.77	-71.06	-177.80
56.98	-69.76	175.17
57.19	-68.44	167.00
57.41	-67.17	157.83
57.63	-65.97	147.80
57.84	-64.90	137.04
58.06	-64.00	125.69
58.28	-63.31	113.89
58.50	-62.88	101.80
58.72	-62.77	89.56
58.94	-62.96	77.32
59.17	-63.43	65.22
59.39	-64.12	53.39
59.61	-65.02	41.98
59.84	-66.06	31.14
60.06	-67.21	21.02
60.29	-68.43	11.77
60.52	-69.67	3.56
60.75	-70.89	-3.46
60.98	-72.05	-9.13
61.21	-73.09	-13.27
61.44	-73.96	-15.71
61.67	-74.63	-16.29
61.90	-75.07	-15.05
62.14	-75.33	-12.15
62.37	-75.42	-7.78
62.61	-75.36	-2.12
62.84	-75.19	4.64
63.08	-74.92	12.31
63.32	-74.58	20.68
63.56	-74.20	29.56
63.80	-73.81	38.73
64.04	-73.43	47.99
64.28	-73.10	57.12
64.52	-72.84	65.90
64.76	-72.66	74.16
65.01	-72.57	81.85
65.25	-72.53	88.94
65.50	-72.53	95.39
65.75	-72.57	101.16
66.00	-72.62	106.21
66.24	-72.66	110.49
66.49	-72.68	113.98
66.75	-72.65	116.61
67.00	-72.58	118.35
67.25	-72.42	119.16
67.50	-72.17	119.00
67.76	-71.82	117.85
68.01	-71.37	115.79
68.27	-70.83	112.88
68.53	-70.21	109.18
68.79	-69.51	104.76
69.05	-68.73	99.67
69.31	-67.89	93.99
69.57	-67.00	87.80
69.83	-66.05	81.16
70.09	-65.06	74.14
70.36	-64.03	66.82
70.62	-62.97	59.27
70.89	-61.91	51.57
71.16	-60.87	43.78
71.43	-59.87	35.97
71.70	-58.93	28.22
71.97	-58.09	20.61
72.24	-57.37	13.20
72.51	-56.79	6.08
72.79	-56.37	-0.68
73.06	-56.16	-6.99
73.34	-56.16	-12.76
73.61	-56.40	-17.98
73.89	-56.85	-22.68
74.17	-57.48	-26.92
74.45	-58.28	-30.77
74.73	-59.21	-34.27
75.01	-60.24	-37.50
75.29	-61.36	-40.51
75.58	-62.53	-43.37
75.86	-63.72	-46.15
76.15	-64.91	-48.90
76.44	-66.06	-51.69
76.73	-67.15	-54.43
77.02	-68.14	-57.04
77.31	-68.99	-59.41
77.60	-69.68	-61.44
77.89	-70.17	-63.02
78.18	-70.41	-64.04
78.48	-70.39	-64.40
78.78	-70.05	-63.97
79.07	-69.36	-62.64
79.37	-68.31	-60.34
79.67	-66.99	-57.20
79.97	-65.53	-53.45
80.27	-64.09	-49.31
80.58	-62.79	-45.01
80.88	-61.79	-40.79
81.19	-61.25	-36.88
81.49	-61.30	-33.55
81.80	-62.12	-31.03
82.11	-63.86	-29.58
82.42	-66.55	-29.35
82.73	-69.97	-30.24
83.04	-73.87	-32.12
83.35	-77.98	-34.85
83.67	-82.05	-38.31
83.99	-85.80	-42.37
84.30	-88.94	-46.87
84.62	-91.20	-51.68
84.94	-92.27	-56.65
85.26	-91.95	-61.64
85.58	-90.37	-66.51
85.90	-87.77	-71.12
86.23	-84.43	-75.35
86.55	-80.62	-79.06
86.88	-76.60	-82.09
87.21	-72.66	-84.31
87.54	-69.08	-85.58
87.87	-66.16	-85.73
88.20	-64.14	-84.68
88.53	-62.96	-82.65
88.87	-62.50	-79.99
89.20	-62.60	-77.02
89.54	-63.11	-74.10
89.88	-63.90	-71.57
90.22	-64.80	-69.81
90.56	-65.65	-69.17
90.90	-66.30	-70.05
91.24	-66.65	-72.60
91.59	-66.73	-76.51
91.93	-66.60	-81.41
92.28	-66.31	-86.91
92.63	-65.92	-92.62
92.98	-65.49	-98.15
93.33	-65.07	-103.08
93.68	-64.73	-106.98
94.03	-64.53	-109.51
94.39	-64.47	-110.73
94.74	-64.58	-110.96
95.10	-64.84	-110.51
95.46	-65.27	-109.70
95.82	-65.85	-108.84
96.18	-66.60	-108.28
96.54	-67.52	-108.35
96.91	-68.60	-109.38
97.27	-69.82	-111.42
97.64	-71.10	-114.29
98.01	-72.39	-117.82
98.38	-73.63	-121.83
98.75	-74.73	-126.13
99.12	-75.64	-130.55
99.50	-76.28	-134.87
99.87	-76.60	-138.92
100.25	-76.60	-142.50
100.63	-76.34	-145.43
101.01	-75.89	-147.55
101.39	-75.31	-148.65
101.77	-74.67	-148.55
102.16	-74.03	-147.05
102.54	-73.46	-143.96
102.93	-73.02	-139.21
103.32	-72.72	-133.25
103.71	-72.58	-126.67
104.10	-72.58	-120.08
104.49	-72.74	-114.11
104.88	-73.07	-109.38
105.28	-73.56	-106.55
105.68	-74.23	-106.26
106.08	-75.02	-108.52
106.48	-75.87	-112.76
106.88	-76.69	-118.37
107.28	-77.40	-124.72
107.69	-77.92	-131.18
108.09	-78.15	-137.09
108.50	-78.01	-141.79
108.91	-77.48	-144.87
109.32	-76.65	-146.43
109.73	-75.63	-146.63
110.15	-74.55	-145.65
110.56	-73.52	-143.66
110.98	-72.66	-140.84
111.40	-72.11	-137.37
111.82	-71.92	-133.46
112.24	-72.02	-129.41
112.67	-72.30	-125.53
113.09	-72.66	-122.12
113.52	-72.98	-119.52
113.95	-73.16	-118.05
114.38	-73.07	-118.04
114.81	-72.69	-119.48
115.24	-72.14	-121.67
115.68	-71.53	-123.83
116.11	-71.02	-125.18
116.55	-70.74	-124.90
116.99	-70.83	-122.17
117.43	-71.43	-116.21
117.87	-72.52	-107.47
118.32	-73.92	-97.53
118.77	-75.46	-88.03
119.21	-76.94	-80.64
119.66	-78.17	-77.09
120.12	-78.97	-79.14
120.57	-79.19	-87.97
121.02	-78.92	-102.26
121.48	-78.29	-120.03
121.94	-77.45	-139.27
122.40	-76.56	-157.91
122.86	-75.77	-173.81
123.32	-75.22	175.06
123.79	-74.94	169.14
124.26	-74.88	167.57
124.73	-74.96	169.43
125.20	-75.13	173.77
125.67	-75.32	179.64
126.14	-75.44	-173.94
126.62	-75.47	-167.79
127.10	-75.38	-162.49
127.58	-75.19	-158.59
128.06	-74.88	-156.66
128.54	-74.45	-157.29
129.03	-73.90	-161.06
129.51	-73.26	-168.01
130.00	-72.60	-177.00
130.49	-72.04	173.27
130.98	-71.65	164.10
131.48	-71.54	156.87
131.98	-71.82	152.93
132.47	-72.49	152.81
132.97	-73.42	155.48
133.48	-74.45	159.70
133.98	-75.43	164.21
134.48	-76.19	167.74
134.99	-76.57	168.99
135.50	-76.51	167.60
136.01	-76.09	164.27
136.53	-75.40	159.81
137.04	-74.53	155.00
137.56	-73.56	150.70
138.08	-72.60	147.65
138.60	-71.81	145.98
139.12	-71.39	145.43
139.65	-71.56	145.73
140.17	-72.51	146.61
140.70	-74.48	147.79
141.23	-77.47	148.89
141.77	-80.98	149.25
142.30	-84.42	148.15
142.84	-87.16	144.87
143.38	-88.57	138.65
143.92	-88.09	128.91
144.46	-85.92	116.90
145.01	-82.78	105.11
145.55	-79.45	96.12
146.10	-76.67	92.54
146.65	-75.24	97.04
147.21	-75.45	109.95
147.76	-76.79	127.65
148.32	-78.63	146.07
148.88	-80.36	161.03
149.44	-81.31	168.26
150.01	-81.09	164.70
150.57	-80.09	151.72
151.14	-78.91	131.70
151.71	-78.15	107.07
152.28	-78.45	80.33
152.86	-80.28	53.85
153.43	-83.25	29.04
154.01	-86.64	7.01
154.59	-89.75	-11.10
155.18	-91.84	-24.13
155.76	-92.26	-31.35
156.35	-91.20	-34.92
156.94	-89.18	-38.26
157.53	-86.70	-44.87
158.13	-84.32	-58.32
158.72	-82.51	-81.27
159.32	-81.36	-110.53
159.93	-80.83	-140.74
160.53	-80.85	-166.35
161.13	-81.37	178.27
161.74	-82.33	176.86
162.35	-83.64	-174.77
162.97	-85.20	-162.98
163.58	-86.91	-154.24
164.20	-88.67	-155.14
164.82	-90.30	-168.39
165.44	-91.48	171.94
166.06	-91.87	153.00
166.69	-91.11	142.11
167.32	-88.87	146.39
167.95	-85.39	165.31
168.58	-81.47	-169.08
169.22	-77.98	-145.27
169.86	-75.77	-131.89
170.50	-75.51	-135.81
171.14	-76.64	-153.27
171.79	-78.16	-176.77
172.44	-79.07	161.34
173.09	-78.34	148.78
173.74	-75.82	147.77
174.40	-72.63	152.47
175.06	-70.01	156.23
175.72	-69.23	152.27
176.38	-71.26	135.48
177.04	-75.32	110.50
177.71	-80.01	85.39
178.38	-83.88	68.41
179.06	-85.55	67.65
179.73	-84.80	83.49
180.41	-82.68	108.63
181.09	-80.29	135.31
181.77	-78.76	155.57
182.46	-78.70	164.43
183.15	-79.53	163.96
183.84	-80.48	157.23
184.53	-80.75	147.43
185.23	-79.76	137.54
185.93	-77.85	129.54
186.63	-75.67	125.14
187.33	-73.89	126.08
188.04	-73.10	133.57
188.75	-73.14	144.23
189.46	-73.45	152.33
190.18	-73.49	151.98
190.90	-72.73	137.80
191.62	-71.40	112.55
192.34	-70.20	84.63
193.07	-69.88	62.74
193.79	-71.13	55.19
194.53	-73.72	61.46
195.26	-76.70	73.98
196.00	-79.05	84.79
196.74	-79.81	86.28
197.48	-78.96	78.01
198.22	-77.19	65.19
198.97	-75.27	53.28
199.72	-73.90	47.46
200.48	-73.29	47.88
201.23	-73.27	51.40
201.99	-73.70	54.76
202.75	-74.41	55.11
203.52	-75.24	53.26
204.29	-76.01	51.69
205.06	-76.55	52.99
205.83	-76.75	58.68
206.61	-76.79	65.57
207.39	-76.92	69.09
208.17	-77.42	64.58
208.96	-78.35	50.75
209.74	-79.31	33.88
210.54	-79.82	21.43
211.33	-79.42	20.69
212.13	-78.14	31.45
212.93	-76.49	45.66
213.73	-75.04	54.73
214.54	-74.29	51.43
215.35	-74.25	38.69
216.16	-74.72	23.75
216.98	-75.50	14.02
217.80	-76.42	12.90
218.62	-77.39	14.95
219.44	-78.29	13.48
220.27	-79.05	2.44
221.10	-79.92	-14.68
221.94	-81.33	-27.89
222.77	-83.75	-26.86
223.61	-87.25	-6.44
224.46	-90.88	24.10
225.30	-93.47	52.94
226.15	-93.93	68.88
227.01	-92.25	71.22
227.86	-89.13	66.21
228.72	-85.29	60.31
229.59	-81.60	56.59
230.45	-79.19	51.19
231.32	-79.25	39.33
232.20	-82.59	17.56
233.07	-87.71	-8.69
233.95	-92.21	-30.46
234.84	-93.70	-38.86
235.72	-91.98	-30.04
