Freq[Hz]	[dBV]	Phase[Deg]
25.07	-49.31	134.65
25.16	-49.20	133.82
25.26	-49.08	132.97
25.35	-48.97	132.09
25.45	-48.85	131.19
25.54	-48.74	130.26
25.64	-48.63	129.30
25.74	-48.52	128.32
25.84	-48.41	127.31
25.93	-48.30	126.26
26.03	-48.19	125.19
26.13	-48.08	124.09
26.23	-47.98	122.96
26.33	-47.87	121.79
26.43	-47.77	120.59
26.53	-47.67	119.36
26.63	-47.57	118.10
26.73	-47.47	116.81
26.83	-47.38	115.50
26.93	-47.28	114.15
27.03	-47.19	112.78
27.13	-47.11	111.39
27.23	-47.02	109.97
27.34	-46.94	108.53
27.44	-46.87	107.07
27.54	-46.80	105.59
27.65	-46.73	104.09
27.75	-46.67	102.58
27.86	-46.61	101.05
27.96	-46.56	99.52
28.07	-46.52	97.97
28.17	-46.48	96.41
28.28	-46.45	94.84
28.39	-46.43	93.27
28.49	-46.41	91.70
28.60	-46.40	90.12
28.71	-46.40	88.54
28.82	-46.41	86.96
28.93	-46.43	85.39
29.03	-46.46	83.83
29.14	-46.50	82.27
29.25	-46.55	80.72
29.36	-46.61	79.18
29.48	-46.68	77.66
29.59	-46.76	76.16
29.70	-46.85	74.66
29.81	-46.95	73.19
29.92	-47.06	71.73
30.04	-47.18	70.29
30.15	-47.31	68.87
30.26	-47.45	67.47
30.38	-47.59	66.09
30.49	-47.75	64.73
30.61	-47.91	63.40
30.72	-48.07	62.09
30.84	-48.24	60.81
30.95	-48.42	59.56
31.07	-48.61	58.33
31.19	-48.79	57.14
31.31	-48.98	55.97
31.42	-49.18	54.83
31.54	-49.38	53.73
31.66	-49.58	52.67
31.78	-49.78	51.64
31.90	-49.99	50.64
32.02	-50.19	49.69
32.14	-50.40	48.77
32.26	-50.60	47.90
32.39	-50.81	47.07
32.51	-51.01	46.28
32.63	-51.22	45.53
32.75	-51.43	44.83
32.88	-51.64	44.17
33.00	-51.85	43.55
33.13	-52.06	42.98
33.25	-52.28	42.46
33.38	-52.51	41.98
33.50	-52.74	41.54
33.63	-52.98	41.15
33.76	-53.23	40.81
33.88	-53.48	40.51
34.01	-53.75	40.26
34.14	-54.02	40.05
34.27	-54.31	39.89
34.40	-54.61	39.78
34.53	-54.92	39.72
34.66	-55.25	39.71
34.79	-55.59	39.74
34.92	-55.95	39.82
35.05	-56.33	39.96
35.18	-56.72	40.14
35.32	-57.14	40.37
35.45	-57.57	40.66
35.58	-58.01	41.02
35.72	-58.47	41.45
35.85	-58.93	41.96
35.99	-59.40	42.56
36.12	-59.87	43.26
36.26	-60.34	44.07
36.40	-60.81	44.98
36.53	-61.28	46.02
36.67	-61.74	47.19
36.81	-62.18	48.51
36.95	-62.61	49.97
37.09	-63.02	51.59
37.23	-63.41	53.37
37.37	-63.78	55.34
37.51	-64.11	57.49
37.65	-64.42	59.84
37.79	-64.69	62.40
37.94	-64.92	65.18
38.08	-65.11	68.19
38.22	-65.25	71.43
38.37	-65.35	74.89
38.51	-65.40	78.54
38.66	-65.42	82.37
38.80	-65.39	86.35
38.95	-65.33	90.44
39.10	-65.23	94.63
39.24	-65.10	98.89
39.39	-64.93	103.19
39.54	-64.74	107.50
39.69	-64.52	111.80
39.84	-64.28	116.06
39.99	-64.01	120.24
40.14	-63.73	124.32
40.29	-63.43	128.27
40.45	-63.11	132.05
40.60	-62.78	135.63
40.75	-62.45	138.98
40.90	-62.10	142.07
41.06	-61.75	144.85
41.21	-61.41	147.32
41.37	-61.06	149.49
41.53	-60.70	151.37
41.68	-60.35	152.98
41.84	-60.00	154.34
42.00	-59.65	155.46
42.16	-59.30	156.37
42.32	-58.96	157.09
42.47	-58.61	157.63
42.63	-58.27	158.01
42.80	-57.93	158.26
42.96	-57.59	158.40
43.12	-57.26	158.44
43.28	-56.94	158.41
43.45	-56.61	158.34
43.61	-56.30	158.24
43.77	-55.99	158.14
43.94	-55.69	158.06
44.10	-55.39	158.03
44.27	-55.10	158.04
44.44	-54.82	158.09
44.61	-54.55	158.18
44.77	-54.28	158.31
44.94	-54.02	158.46
45.11	-53.76	158.64
45.28	-53.51	158.84
45.45	-53.27	159.05
45.63	-53.03	159.27
45.80	-52.80	159.50
45.97	-52.57	159.73
46.14	-52.35	159.95
46.32	-52.13	160.17
46.49	-51.91	160.37
46.67	-51.69	160.55
46.84	-51.48	160.71
47.02	-51.28	160.83
47.20	-51.07	160.92
47.38	-50.87	160.99
47.56	-50.67	161.02
47.74	-50.47	161.03
47.92	-50.27	161.01
48.10	-50.08	160.97
48.28	-49.88	160.91
48.46	-49.69	160.83
48.64	-49.50	160.73
48.83	-49.31	160.61
49.01	-49.13	160.47
49.20	-48.94	160.33
49.38	-48.76	160.17
49.57	-48.58	160.01
49.75	-48.39	159.83
49.94	-48.21	159.65
50.13	-48.03	159.47
50.32	-47.85	159.28
50.51	-47.67	159.09
50.70	-47.50	158.89
50.89	-47.32	158.69
51.08	-47.14	158.48
51.28	-46.96	158.27
51.47	-46.78	158.06
51.66	-46.61	157.84
51.86	-46.43	157.62
52.05	-46.25	157.39
52.25	-46.07	157.16
52.45	-45.89	156.93
52.65	-45.71	156.69
52.85	-45.53	156.45
53.04	-45.35	156.21
53.24	-45.17	155.96
53.45	-44.99	155.70
53.65	-44.81	155.44
53.85	-44.62	155.18
54.05	-44.44	154.90
54.26	-44.26	154.61
54.46	-44.07	154.32
54.67	-43.89	154.02
54.87	-43.70	153.70
55.08	-43.52	153.37
55.29	-43.34	153.03
55.50	-43.15	152.68
55.71	-42.97	152.31
55.92	-42.79	151.92
56.13	-42.61	151.52
56.34	-42.42	151.11
56.55	-42.24	150.68
56.77	-42.06	150.24
56.98	-41.88	149.79
57.19	-41.70	149.33
57.41	-41.51	148.85
57.63	-41.33	148.37
57.84	-41.15	147.88
58.06	-40.97	147.39
58.28	-40.78	146.89
58.50	-40.60	146.38
58.72	-40.42	145.87
58.94	-40.23	145.35
59.17	-40.05	144.83
59.39	-39.87	144.30
59.61	-39.68	143.76
59.84	-39.50	143.21
60.06	-39.31	142.65
60.29	-39.13	142.08
60.52	-38.95	141.50
60.75	-38.76	140.90
60.98	-38.58	140.28
61.21	-38.40	139.64
61.44	-38.22	138.99
61.67	-38.04	138.31
61.90	-37.86	137.61
62.14	-37.68	136.89
62.37	-37.51	136.14
62.61	-37.33	135.37
62.84	-37.16	134.57
63.08	-36.98	133.75
63.32	-36.81	132.90
63.56	-36.63	132.03
63.80	-36.46	131.12
64.04	-36.28	130.19
64.28	-36.11	129.23
64.52	-35.93	128.23
64.76	-35.75	127.21
65.01	-35.58	126.16
65.25	-35.40	125.07
65.50	-35.22	123.95
65.75	-35.05	122.80
66.00	-34.87	121.61
66.24	-34.70	120.40
66.49	-34.53	119.15
66.75	-34.36	117.87
67.00	-34.20	116.56
67.25	-34.04	115.21
67.50	-33.88	113.83
67.76	-33.73	112.41
68.01	-33.58	110.96
68.27	-33.44	109.49
68.53	-33.30	107.98
68.79	-33.17	106.44
69.05	-33.05	104.88
69.31	-32.93	103.29
69.57	-32.81	101.67
69.83	-32.70	100.03
70.09	-32.60	98.37
70.36	-32.50	96.69
70.62	-32.41	94.99
70.89	-32.32	93.27
71.16	-32.24	91.54
71.43	-32.17	89.80
71.70	-32.10	88.04
71.97	-32.05	86.28
72.24	-32.00	84.52
72.51	-31.96	82.76
72.79	-31.92	81.00
73.06	-31.90	79.25
73.34	-31.89	77.50
73.61	-31.88	75.77
73.89	-31.89	74.05
74.17	-31.90	72.35
74.45	-31.92	70.67
74.73	-31.94	69.02
