Freq[Hz]	[dBV]	Phase[Deg]
23.69	-72.88	-109.20
23.78	-73.12	-108.68
23.87	-73.36	-107.94
23.96	-73.61	-107.00
24.05	-73.86	-105.87
24.14	-74.11	-104.56
24.23	-74.37	-103.09
24.32	-74.63	-101.48
24.42	-74.90	-99.73
24.51	-75.17	-97.87
24.60	-75.44	-95.90
24.69	-75.71	-93.85
24.79	-75.98	-91.73
24.88	-76.26	-89.56
24.97	-76.54	-87.35
25.07	-76.82	-85.12
25.16	-77.10	-82.89
25.26	-77.38	-80.68
25.35	-77.67	-78.50
25.45	-77.95	-76.37
25.54	-78.24	-74.32
25.64	-78.52	-72.37
25.74	-78.80	-70.52
25.84	-79.09	-68.82
25.93	-79.37	-67.26
26.03	-79.65	-65.89
26.13	-79.94	-64.71
26.23	-80.21	-63.75
26.33	-80.49	-63.04
26.43	-80.77	-62.60
26.53	-81.04	-62.42
26.63	-81.31	-62.48
26.73	-81.58	-62.75
26.83	-81.85	-63.22
26.93	-82.11	-63.85
27.03	-82.37	-64.62
27.13	-82.63	-65.50
27.23	-82.89	-66.47
27.34	-83.15	-67.49
27.44	-83.40	-68.54
27.54	-83.66	-69.59
27.65	-83.91	-70.60
27.75	-84.16	-71.56
27.86	-84.41	-72.42
27.96	-84.66	-73.15
28.07	-84.91	-73.73
28.17	-85.15	-74.11
28.28	-85.40	-74.26
28.39	-85.64	-74.15
28.49	-85.89	-73.74
28.60	-86.13	-73.00
28.71	-86.37	-71.89
28.82	-86.62	-70.36
28.93	-86.86	-68.39
29.03	-87.10	-65.92
29.14	-87.35	-62.92
29.25	-87.59	-59.36
29.36	-87.83	-55.18
29.48	-88.08	-50.41
29.59	-88.32	-45.09
29.70	-88.56	-39.30
29.81	-88.80	-33.09
29.92	-89.04	-26.51
30.04	-89.27	-19.64
30.15	-89.50	-12.54
30.26	-89.73	-5.27
30.38	-89.94	2.10
30.49	-90.16	9.49
30.61	-90.36	16.85
30.72	-90.55	24.10
30.84	-90.74	31.16
30.95	-90.91	37.95
31.07	-91.08	44.41
31.19	-91.23	50.46
31.31	-91.37	56.00
31.42	-91.49	60.96
31.54	-91.60	65.27
31.66	-91.70	68.82
