Freq[Hz]	[dBV]	Phase[Deg]
46.84	-84.66	131.55
47.02	-84.99	137.46
47.20	-85.31	144.42
47.38	-85.60	152.33
47.56	-85.87	161.14
47.74	-86.11	170.76
47.92	-86.31	-178.88
48.10	-86.46	-167.87
48.28	-86.57	-156.28
48.46	-86.63	-144.20
48.64	-86.62	-131.72
48.83	-86.54	-118.91
49.01	-86.40	-105.88
49.20	-86.17	-92.72
49.38	-85.86	-79.50
49.57	-85.46	-66.35
49.75	-84.95	-53.34
49.94	-84.35	-40.58
50.13	-83.64	-28.10
50.32	-82.86	-15.88
50.51	-82.02	-3.92
50.70	-81.13	7.78
50.89	-80.22	19.23
51.08	-79.31	30.44
51.28	-78.40	41.42
51.47	-77.53	52.17
51.66	-76.72	62.70
51.86	-75.97	73.03
52.05	-75.33	83.15
52.25	-74.80	93.08
52.45	-74.40	102.82
52.65	-74.17	112.39
52.85	-74.12	121.78
53.04	-74.25	130.99
53.24	-74.52	139.93
53.45	-74.92	148.54
53.65	-75.40	156.78
53.85	-75.93	164.55
54.05	-76.49	171.80
54.26	-77.04	178.46
54.46	-77.54	-175.54
54.67	-77.96	-170.27
54.87	-78.27	-165.82
55.08	-78.43	-162.25
55.29	-78.39	-159.65
55.50	-78.14	-158.08
55.71	-77.62	-157.64
55.92	-76.81	-158.35
56.13	-75.76	-160.11
56.34	-74.50	-162.84
56.55	-73.08	-166.40
56.77	-71.53	-170.70
56.98	-69.91	-175.61
57.19	-68.26	178.97
57.41	-66.62	173.18
57.63	-65.05	167.13
57.84	-63.58	160.96
58.06	-62.28	154.78
58.28	-61.18	148.74
58.50	-60.35	142.96
58.72	-59.84	137.59
58.94	-59.64	132.63
59.17	-59.73	128.01
59.39	-60.09	123.67
59.61	-60.68	119.52
59.84	-61.46	115.48
60.06	-62.41	111.47
60.29	-63.50	107.41
60.52	-64.69	103.20
60.75	-65.94	98.77
60.98	-67.22	94.03
61.21	-68.49	88.88
61.44	-69.72	83.22
61.67	-70.87	76.98
61.90	-71.92	70.21
62.14	-72.88	63.05
62.37	-73.74	55.66
62.61	-74.51	48.22
62.84	-75.18	40.87
63.08	-75.77	33.79
63.32	-76.26	27.16
63.56	-76.67	21.14
63.80	-76.98	15.92
64.04	-77.20	11.69
64.28	-77.34	8.63
64.52	-77.40	6.93
64.76	-77.36	6.68
65.01	-77.25	7.77
65.25	-77.06	10.06
65.50	-76.79	13.43
65.75	-76.45	17.72
66.00	-76.04	22.80
66.24	-75.57	28.53
66.49	-75.03	34.74
66.75	-74.44	41.29
67.00	-73.79	48.02
67.25	-73.09	54.77
67.50	-72.35	61.38
67.76	-71.56	67.70
68.01	-70.74	73.62
68.27	-69.89	79.03
68.53	-69.02	83.81
68.79	-68.13	87.83
69.05	-67.22	90.97
69.31	-66.32	93.10
69.57	-65.42	94.10
69.83	-64.52	93.83
70.09	-63.65	92.15
70.36	-62.79	88.94
70.62	-61.97	84.13
70.89	-61.19	77.85
71.16	-60.44	70.28
71.43	-59.75	61.59
71.70	-59.10	51.96
71.97	-58.51	41.57
72.24	-57.99	30.60
72.51	-57.53	19.24
72.79	-57.15	7.70
73.06	-56.85	-3.84
73.34	-56.64	-15.17
73.61	-56.52	-26.14
73.89	-56.49	-36.68
74.17	-56.54	-46.73
74.45	-56.68	-56.23
74.73	-56.90	-65.11
75.01	-57.20	-73.30
75.29	-57.58	-80.75
75.58	-58.04	-87.37
75.86	-58.57	-93.11
76.15	-59.17	-97.88
76.44	-59.84	-101.64
76.73	-60.57	-104.41
77.02	-61.33	-106.25
77.31	-62.11	-107.24
77.60	-62.89	-107.42
77.89	-63.66	-106.88
78.18	-64.39	-105.67
78.48	-65.07	-103.86
78.78	-65.68	-101.53
79.07	-66.19	-98.75
79.37	-66.59	-95.60
79.67	-66.90	-92.18
79.97	-67.17	-88.62
80.27	-67.42	-85.05
80.58	-67.68	-81.60
80.88	-68.01	-78.39
81.19	-68.42	-75.57
81.49	-68.96	-73.27
81.80	-69.68	-71.63
82.11	-70.60	-70.80
82.42	-71.74	-70.83
82.73	-73.02	-71.64
83.04	-74.36	-73.09
83.35	-75.70	-75.07
83.67	-76.95	-77.44
83.99	-78.02	-80.08
84.30	-78.83	-82.85
84.62	-79.29	-85.62
84.94	-79.32	-88.25
85.26	-78.85	-90.60
85.58	-77.95	-92.54
85.90	-76.73	-93.96
86.23	-75.31	-94.73
86.55	-73.80	-94.71
86.88	-72.32	-93.78
87.21	-71.00	-91.81
87.54	-69.95	-88.65
87.87	-69.31	-84.18
88.20	-69.18	-78.33
88.53	-69.50	-71.51
88.87	-70.17	-64.25
89.20	-71.10	-57.12
89.54	-72.17	-50.69
89.88	-73.28	-45.54
90.22	-74.32	-42.26
90.56	-75.18	-41.47
90.90	-75.74	-43.79
91.24	-75.94	-49.45
91.59	-75.81	-57.87
91.93	-75.43	-68.37
92.28	-74.85	-80.22
92.63	-74.12	-92.70
92.98	-73.32	-105.06
93.33	-72.50	-116.54
93.68	-71.73	-126.37
94.03	-71.06	-133.83
94.39	-70.53	-138.93
94.74	-70.15	-142.00
95.10	-69.90	-143.36
95.46	-69.82	-143.36
95.82	-69.89	-142.36
96.18	-70.13	-140.70
96.54	-70.55	-138.76
96.91	-71.15	-136.91
97.27	-71.91	-135.32
97.64	-72.78	-134.06
98.01	-73.70	-133.18
98.38	-74.63	-132.76
98.75	-75.52	-132.84
99.12	-76.31	-133.49
99.50	-76.95	-134.78
99.87	-77.38	-136.75
100.25	-77.61	-139.23
100.63	-77.67	-141.90
101.01	-77.57	-144.46
101.39	-77.36	-146.58
101.77	-77.06	-147.92
102.16	-76.71	-148.16
102.54	-76.33	-146.95
102.93	-75.95	-144.09
103.32	-75.60	-140.01
103.71	-75.29	-135.29
104.10	-75.04	-130.55
104.49	-74.88	-126.39
104.88	-74.83	-123.46
105.28	-74.90	-122.39
105.68	-75.11	-123.81
106.08	-75.45	-127.62
106.48	-75.84	-133.01
106.88	-76.22	-139.14
107.28	-76.53	-145.13
107.69	-76.69	-150.11
108.09	-76.63	-153.15
108.50	-76.27	-153.33
