Freq[Hz]	[dBV]	Phase[Deg]
24.32	-54.13	151.14
24.42	-54.03	151.14
24.51	-53.93	151.13
24.60	-53.83	151.13
24.69	-53.73	151.14
24.79	-53.63	151.14
24.88	-53.53	151.14
24.97	-53.43	151.14
25.07	-53.33	151.14
25.16	-53.23	151.13
25.26	-53.13	151.13
25.35	-53.03	151.12
25.45	-52.93	151.10
25.54	-52.84	151.08
25.64	-52.74	151.06
25.74	-52.64	151.03
25.84	-52.54	150.99
25.93	-52.44	150.94
26.03	-52.34	150.89
26.13	-52.24	150.83
26.23	-52.15	150.76
26.33	-52.05	150.67
26.43	-51.95	150.58
26.53	-51.85	150.47
26.63	-51.75	150.35
26.73	-51.65	150.22
26.83	-51.55	150.08
26.93	-51.45	149.92
27.03	-51.35	149.76
27.13	-51.25	149.58
27.23	-51.15	149.39
27.34	-51.05	149.18
27.44	-50.95	148.97
27.54	-50.85	148.74
27.65	-50.75	148.50
27.75	-50.65	148.25
27.86	-50.55	147.98
27.96	-50.45	147.71
28.07	-50.35	147.42
28.17	-50.25	147.12
28.28	-50.15	146.80
28.39	-50.05	146.48
28.49	-49.95	146.14
28.60	-49.85	145.79
28.71	-49.75	145.42
28.82	-49.65	145.05
28.93	-49.55	144.66
29.03	-49.45	144.26
29.14	-49.35	143.85
29.25	-49.25	143.42
29.36	-49.15	142.98
29.48	-49.06	142.53
29.59	-48.96	142.07
29.70	-48.86	141.59
29.81	-48.76	141.10
29.92	-48.66	140.59
30.04	-48.56	140.08
30.15	-48.46	139.54
30.26	-48.37	138.99
30.38	-48.27	138.43
30.49	-48.17	137.85
30.61	-48.07	137.25
30.72	-47.97	136.64
30.84	-47.87	136.01
30.95	-47.77	135.36
31.07	-47.67	134.70
31.19	-47.57	134.02
31.31	-47.47	133.31
31.42	-47.37	132.59
31.54	-47.27	131.85
31.66	-47.17	131.10
31.78	-47.06	130.32
31.90	-46.96	129.52
32.02	-46.86	128.69
32.14	-46.75	127.85
32.26	-46.65	126.99
32.39	-46.54	126.10
32.51	-46.43	125.19
32.63	-46.33	124.26
32.75	-46.22	123.31
32.88	-46.11	122.34
33.00	-46.01	121.34
33.13	-45.90	120.33
33.25	-45.79	119.30
33.38	-45.69	118.25
33.50	-45.58	117.18
33.63	-45.47	116.09
33.76	-45.37	114.99
33.88	-45.27	113.87
34.01	-45.17	112.73
34.14	-45.07	111.58
34.27	-44.97	110.41
34.40	-44.88	109.22
34.53	-44.78	108.03
34.66	-44.69	106.82
34.79	-44.61	105.59
34.92	-44.52	104.36
35.05	-44.44	103.11
35.18	-44.36	101.85
35.32	-44.29	100.58
35.45	-44.22	99.31
35.58	-44.15	98.02
35.72	-44.09	96.73
35.85	-44.03	95.43
35.99	-43.98	94.12
36.12	-43.93	92.81
36.26	-43.88	91.50
36.40	-43.85	90.19
36.53	-43.81	88.87
36.67	-43.78	87.55
36.81	-43.76	86.24
36.95	-43.74	84.93
37.09	-43.73	83.62
37.23	-43.73	82.31
37.37	-43.73	81.01
37.51	-43.74	79.72
37.65	-43.75	78.44
37.79	-43.78	77.17
37.94	-43.81	75.90
38.08	-43.84	74.66
38.22	-43.89	73.42
38.37	-43.94	72.20
38.51	-44.00	70.99
38.66	-44.06	69.80
38.80	-44.14	68.62
38.95	-44.22	67.45
39.10	-44.30	66.30
39.24	-44.40	65.17
39.39	-44.50	64.04
39.54	-44.60	62.94
39.69	-44.71	61.84
39.84	-44.82	60.76
39.99	-44.94	59.70
40.14	-45.07	58.65
40.29	-45.19	57.61
40.45	-45.33	56.59
40.60	-45.46	55.58
40.75	-45.60	54.59
40.90	-45.74	53.61
41.06	-45.88	52.64
41.21	-46.03	51.69
41.37	-46.18	50.75
41.53	-46.33	49.83
41.68	-46.48	48.93
41.84	-46.63	48.03
42.00	-46.79	47.16
42.16	-46.95	46.30
42.32	-47.10	45.46
42.47	-47.26	44.63
42.63	-47.42	43.83
42.80	-47.58	43.03
42.96	-47.73	42.26
43.12	-47.89	41.51
43.28	-48.05	40.77
43.45	-48.21	40.05
43.61	-48.36	39.35
43.77	-48.52	38.68
43.94	-48.67	38.02
44.10	-48.82	37.38
44.27	-48.97	36.76
44.44	-49.12	36.17
44.61	-49.27	35.60
44.77	-49.41	35.06
44.94	-49.56	34.54
45.11	-49.70	34.06
45.28	-49.85	33.61
45.45	-49.99	33.19
45.63	-50.14	32.80
45.80	-50.29	32.45
45.97	-50.43	32.14
46.14	-50.58	31.87
46.32	-50.73	31.65
46.49	-50.88	31.46
46.67	-51.03	31.33
46.84	-51.19	31.24
47.02	-51.34	31.20
47.20	-51.50	31.21
47.38	-51.67	31.26
47.56	-51.84	31.37
47.74	-52.01	31.51
47.92	-52.20	31.70
48.10	-52.39	31.93
48.28	-52.59	32.20
48.46	-52.80	32.50
48.64	-53.02	32.84
48.83	-53.26	33.22
49.01	-53.51	33.62
49.20	-53.78	34.05
49.38	-54.06	34.51
49.57	-54.36	34.99
49.75	-54.68	35.49
49.94	-55.02	36.02
50.13	-55.38	36.58
50.32	-55.76	37.19
50.51	-56.15	37.86
50.70	-56.55	38.63
50.89	-56.96	39.51
51.08	-57.39	40.51
51.28	-57.81	41.66
51.47	-58.24	42.99
51.66	-58.67	44.50
51.86	-59.10	46.23
52.05	-59.53	48.20
52.25	-59.94	50.42
52.45	-60.35	52.93
52.65	-60.74	55.74
52.85	-61.12	58.88
53.04	-61.48	62.34
53.24	-61.81	66.08
53.45	-62.12	70.06
53.65	-62.40	74.24
53.85	-62.65	78.57
54.05	-62.86	83.01
54.26	-63.03	87.51
54.46	-63.16	92.04
54.67	-63.24	96.53
54.87	-63.27	100.95
55.08	-63.24	105.25
55.29	-63.16	109.37
55.50	-63.01	113.26
55.71	-62.80	116.87
55.92	-62.52	120.18
56.13	-62.17	123.18
56.34	-61.77	125.89
56.55	-61.32	128.35
56.77	-60.82	130.56
56.98	-60.29	132.54
57.19	-59.73	134.32
57.41	-59.14	135.91
57.63	-58.54	137.34
57.84	-57.93	138.62
58.06	-57.33	139.79
58.28	-56.73	140.86
58.50	-56.14	141.85
58.72	-55.58	142.79
58.94	-55.04	143.69
59.17	-54.53	144.55
59.39	-54.05	145.36
59.61	-53.59	146.13
59.84	-53.14	146.86
60.06	-52.72	147.55
60.29	-52.32	148.19
60.52	-51.93	148.79
60.75	-51.57	149.34
60.98	-51.21	149.85
61.21	-50.87	150.31
61.44	-50.54	150.73
61.67	-50.21	151.11
61.90	-49.90	151.43
62.14	-49.60	151.71
62.37	-49.30	151.95
62.61	-49.00	152.13
62.84	-48.72	152.26
63.08	-48.44	152.34
63.32	-48.16	152.37
63.56	-47.89	152.35
63.80	-47.61	152.27
64.04	-47.34	152.14
64.28	-47.07	151.95
64.52	-46.80	151.70
64.76	-46.53	151.40
65.01	-46.26	151.04
65.25	-45.99	150.64
65.50	-45.72	150.19
65.75	-45.44	149.70
66.00	-45.17	149.17
66.24	-44.89	148.61
66.49	-44.61	148.03
66.75	-44.33	147.42
67.00	-44.05	146.80
67.25	-43.77	146.17
67.50	-43.48	145.53
67.76	-43.19	144.88
68.01	-42.90	144.23
68.27	-42.61	143.57
68.53	-42.32	142.90
68.79	-42.03	142.23
69.05	-41.74	141.54
69.31	-41.45	140.83
69.57	-41.16	140.11
69.83	-40.88	139.38
70.09	-40.59	138.62
70.36	-40.31	137.85
70.62	-40.03	137.05
70.89	-39.75	136.22
71.16	-39.47	135.36
71.43	-39.20	134.47
71.70	-38.93	133.52
71.97	-38.67	132.53
72.24	-38.40	131.49
72.51	-38.14	130.38
72.79	-37.88	129.20
73.06	-37.63	127.95
73.34	-37.37	126.63
73.61	-37.12	125.22
73.89	-36.87	123.73
74.17	-36.63	122.17
74.45	-36.39	120.54
74.73	-36.15	118.85
75.01	-35.91	117.10
75.29	-35.68	115.30
75.58	-35.45	113.44
75.86	-35.23	111.54
76.15	-35.01	109.61
76.44	-34.79	107.64
76.73	-34.58	105.64
77.02	-34.37	103.61
77.31	-34.18	101.55
77.60	-33.99	99.47
77.89	-33.82	97.36
78.18	-33.67	95.22
78.48	-33.53	93.07
78.78	-33.41	90.90
79.07	-33.31	88.71
79.37	-33.23	86.50
79.67	-33.18	84.28
79.97	-33.14	82.05
80.27	-33.13	79.82
80.58	-33.13	77.59
80.88	-33.14	75.35
81.19	-33.17	73.13
81.49	-33.21	70.91
81.80	-33.26	68.71
82.11	-33.31	66.53
82.42	-33.37	64.36
82.73	-33.43	62.24
83.04	-33.49	60.15
83.35	-33.57	58.11
83.67	-33.64	56.12
83.99	-33.72	54.20
84.30	-33.81	52.36
84.62	-33.90	50.60
84.94	-34.00	48.93
85.26	-34.10	47.37
85.58	-34.20	45.90
85.90	-34.31	44.51
86.23	-34.43	43.21
86.55	-34.55	41.98
86.88	-34.67	40.81
87.21	-34.79	39.69
87.54	-34.92	38.61
87.87	-35.05	37.57
88.20	-35.18	36.55
88.53	-35.31	35.56
88.87	-35.44	34.59
89.20	-35.58	33.64
89.54	-35.71	32.72
89.88	-35.83	31.83
90.22	-35.95	30.96
90.56	-36.07	30.11
90.90	-36.18	29.30
91.24	-36.28	28.51
91.59	-36.38	27.75
91.93	-36.47	27.02
92.28	-36.56	26.32
92.63	-36.64	25.64
92.98	-36.72	25.01
93.33	-36.81	24.40
93.68	-36.89	23.83
94.03	-36.98	23.29
94.39	-37.07	22.78
94.74	-37.16	22.29
95.10	-37.25	21.82
95.46	-37.35	21.37
95.82	-37.45	20.92
96.18	-37.54	20.47
96.54	-37.64	20.02
96.91	-37.74	19.56
97.27	-37.84	19.08
97.64	-37.93	18.60
98.01	-38.03	18.12
98.38	-38.12	17.64
98.75	-38.21	17.17
99.12	-38.30	16.73
99.50	-38.38	16.30
99.87	-38.46	15.91
100.25	-38.53	15.54
100.63	-38.60	15.20
101.01	-38.67	14.89
101.39	-38.73	14.61
101.77	-38.79	14.34
102.16	-38.85	14.10
102.54	-38.90	13.88
102.93	-38.96	13.67
103.32	-39.01	13.47
103.71	-39.06	13.27
104.10	-39.12	13.08
104.49	-39.17	12.88
