##Sens Factor =-0.007296dB, SERNO: 7020960
173.04	0.6773
175.194	0.6714
177.375	0.6651
179.583	0.6583
181.819	0.6510
184.082	0.6433
186.374	0.6350
188.694	0.6263
191.043	0.6171
193.421	0.6077
195.829	0.5982
198.267	0.5884
200.735	0.5786
203.234	0.5688
205.764	0.5591
208.325	0.5495
210.919	0.5401
213.544	0.5306
216.203	0.5207
218.894	0.5102
221.619	0.4991
224.378	0.4871
227.171	0.4744
229.999	0.4613
232.862	0.4481
235.761	0.4350
238.696	0.4220
241.668	0.4091
244.676	0.3964
247.722	0.3838
250.806	0.3713
253.928	0.3587
257.089	0.3462
260.29	0.3339
263.53	0.3220
266.81	0.3104
270.132	0.2994
273.495	0.2891
276.899	0.2794
280.346	0.2702
283.836	0.2616
287.37	0.2535
290.947	0.2460
294.569	0.2389
298.236	0.2321
301.949	0.2256
305.708	0.2192
309.513	0.2129
313.366	0.2068
317.267	0.2008
321.217	0.1949
325.216	0.1891
329.264	0.1837
333.363	0.1784
337.513	0.1733
341.715	0.1685
345.969	0.1639
350.276	0.1595
354.636	0.1552
359.051	0.1511
363.521	0.1472
368.046	0.1435
372.628	0.1400
377.266	0.1365
381.963	0.1328
386.718	0.1288
391.532	0.1241
396.406	0.1186
401.341	0.1126
406.337	0.1067
411.395	0.1013
416.517	0.0964
421.702	0.0919
426.951	0.0875
432.266	0.0833
437.648	0.0790
443.096	0.0747
448.612	0.0703
454.196	0.0659
459.851	0.0612
465.575	0.0565
471.371	0.0516
477.239	0.0465
483.18	0.0414
489.195	0.0362
495.285	0.0309
501.45	0.0256
507.693	0.0204
514.013	0.0152
520.412	0.0100
526.89	0.0048
533.449	-0.0004
540.09	-0.0058
546.814	-0.0113
553.621	-0.0169
560.513	-0.0227
567.49	-0.0287
574.555	-0.0350
581.707	-0.0413
588.949	-0.0476
596.281	-0.0540
603.703	-0.0602
611.219	-0.0665
618.828	-0.0727
626.531	-0.0786
634.331	-0.0839
642.228	-0.0885
650.222	-0.0922
658.317	-0.0948
666.512	-0.0965
674.809	-0.0981
683.21	-0.0998
691.715	-0.1017
700.326	-0.1036
709.044	-0.1052
717.871	-0.1066
726.807	-0.1076
735.855	-0.1082
745.016	-0.1086
754.29	-0.1088
763.68	-0.1088
773.187	-0.1086
782.812	-0.1082
792.557	-0.1076
802.424	-0.1067
812.413	-0.1055
822.526	-0.1040
832.766	-0.1022
843.133	-0.1001
853.629	-0.0976
864.255	-0.0949
875.014	-0.0917
885.907	-0.0882
896.935	-0.0844
908.101	-0.0803
919.406	-0.0758
930.851	-0.0711
942.439	-0.0661
954.171	-0.0609
966.049	-0.0557
978.076	-0.0505
990.251	-0.0455
1002.579	-0.0409
1015.06	-0.0366
1027.696	-0.0327
1040.489	-0.0291
1053.442	-0.0257
1066.556	-0.0226
1079.833	-0.0197
1093.276	-0.0170
1106.886	-0.0145
1120.665	-0.0121
1134.616	-0.0100
1148.741	-0.0081
1163.041	-0.0064
1177.519	-0.0051
1192.178	-0.0041
1207.019	-0.0034
1222.045	-0.0028
1237.258	-0.0023
1252.66	-0.0018
1268.254	-0.0013
1284.042	-0.0008
1300.027	-0.0002
1316.211	0.0004
1332.596	0.0011
1349.185	0.0018
1365.981	0.0025
1382.985	0.0032
1400.202	0.0040
1417.633	0.0048
1435.28	0.0056
1453.148	0.0065
1471.238	0.0074
1489.553	0.0082
1508.096	0.0090
1526.87	0.0097
1545.877	0.0102
1565.121	0.0105
1584.605	0.0106
1604.332	0.0106
1624.303	0.0107
1644.524	0.0111
1664.996	0.0118
1685.723	0.0129
1706.708	0.0145
1727.955	0.0165
1749.466	0.0190
1771.244	0.0220
1793.294	0.0254
1815.618	0.0293
1838.221	0.0336
1861.104	0.0382
1884.272	0.0433
1907.729	0.0487
1931.478	0.0544
1955.523	0.0606
1979.866	0.0671
2004.513	0.0740
2029.467	0.0814
2054.731	0.0892
2080.31	0.0974
2106.207	0.1059
2132.427	0.1148
2158.973	0.1239
2185.849	0.1333
2213.06	0.1428
2240.61	0.1526
2268.503	0.1624
2296.743	0.1721
2325.334	0.1814
2354.282	0.1903
2383.59	0.1988
2413.262	0.2073
2443.305	0.2159
2473.721	0.2246
2504.515	0.2338
2535.693	0.2434
2567.26	0.2535
2599.219	0.2641
2631.576	0.2754
2664.335	0.2871
2697.503	0.2994
2731.084	0.3120
2765.082	0.3251
2799.504	0.3387
2834.354	0.3526
2869.638	0.3668
2905.362	0.3813
2941.53	0.3960
2978.148	0.4109
3015.222	0.4260
3052.758	0.4413
3090.761	0.4567
3129.237	0.4723
3168.192	0.4881
3207.632	0.5041
3247.563	0.5201
3287.991	0.5363
3328.923	0.5526
3370.364	0.5690
3412.32	0.5855
3454.799	0.6021
3497.807	0.6189
3541.351	0.6359
3585.436	0.6533
3630.07	0.6709
3675.26	0.6890
3721.012	0.7076
3767.334	0.7268
3814.233	0.7468
3861.715	0.7680
3909.789	0.7906
3958.46	0.8143
4007.738	0.8388
4057.63	0.8642
4108.142	0.8902
4159.283	0.9169
4211.061	0.9441
4263.483	0.9719
4316.559	1.0002
4370.294	1.0290
4424.699	1.0582
4479.781	1.0876
4535.548	1.1173
4592.01	1.1471
4649.175	1.1770
4707.051	1.2067
4765.648	1.2363
4824.975	1.2657
4885.039	1.2947
4945.852	1.3233
5007.421	1.3514
5069.757	1.3788
5132.87	1.4053
5196.768	1.4310
5261.46	1.4556
5326.959	1.4792
5393.273	1.5016
5460.413	1.5228
5528.388	1.5428
5597.209	1.5618
5666.887	1.5798
5737.433	1.5971
5808.857	1.6137
5881.169	1.6297
5954.383	1.6453
6028.507	1.6604
6103.555	1.6752
6179.536	1.6897
6256.464	1.7040
6334.349	1.7181
6413.204	1.7320
6493.04	1.7457
6573.87	1.7592
6655.706	1.7725
6738.562	1.7853
6822.448	1.7977
6907.379	1.8096
6993.367	1.8210
7080.426	1.8315
7168.568	1.8413
7257.808	1.8501
7348.158	1.8580
7439.633	1.8649
7532.248	1.8707
7626.015	1.8754
7720.949	1.8787
7817.065	1.8806
7914.377	1.8811
8012.901	1.8799
8112.652	1.8771
8213.645	1.8729
8315.894	1.8676
8419.416	1.8615
8524.228	1.8546
8630.343	1.8472
8737.78	1.8396
8846.555	1.8320
8956.683	1.8242
9068.182	1.8164
9181.069	1.8085
9295.362	1.8004
9411.078	1.7917
9528.233	1.7822
9646.849	1.7717
9766.939	1.7600
9888.525	1.7469
10011.625	1.7324
10136.257	1.7163
10262.44	1.6985
10390.195	1.6791
10519.54	1.6579
10650.495	1.6351
10783.08	1.6110
10917.316	1.5856
11053.223	1.5590
11190.821	1.5310
11330.133	1.5019
11471.179	1.4718
11613.98	1.4410
11758.561	1.4097
11904.939	1.3782
12053.141	1.3469
12203.188	1.3162
12355.102	1.2861
12508.907	1.2555
12664.627	1.2243
12822.286	1.1926
12981.907	1.1607
13143.516	1.1285
13307.136	1.0961
13472.793	1.0635
13640.512	1.0304
13810.319	0.9966
13982.24	0.9622
14156.302	0.9270
14332.529	0.8912
14510.951	0.8545
14691.595	0.8169
14874.486	0.7786
15059.655	0.7393
15247.129	0.6993
15436.937	0.6587
15629.106	0.6176
15823.669	0.5762
16020.654	0.5348
16220.091	0.4939
16422.01	0.4534
16626.443	0.4134
16833.422	0.3743
17042.977	0.3361
17255.141	0.2987
17469.945	0.2623
17687.424	0.2267
17907.609	0.2092
18130.537	0.1914
18356.24	0.1731
18584.752	0.1546
18816.107	0.1357
19050.346	0.1163
19287.498	0.0961
19527.604	0.0750
19770.697	0.0528
20016.816	0.0290

