Freq[Hz]	[dBV]	Phase[Deg]
23.87	-81.93	-13.20
23.96	-81.89	-12.70
24.05	-81.82	-12.01
24.14	-81.73	-11.14
24.23	-81.62	-10.08
24.32	-81.49	-8.83
24.42	-81.35	-7.39
24.51	-81.20	-5.75
24.60	-81.04	-3.92
24.69	-80.88	-1.89
24.79	-80.71	0.34
24.88	-80.53	2.78
24.97	-80.37	5.42
25.07	-80.20	8.27
25.16	-80.04	11.33
25.26	-79.90	14.61
25.35	-79.77	18.10
25.45	-79.65	21.80
25.54	-79.56	25.73
25.64	-79.49	29.88
25.74	-79.45	34.26
25.84	-79.43	38.87
25.93	-79.45	43.71
26.03	-79.51	48.78
26.13	-79.61	54.09
26.23	-79.76	59.63
26.33	-79.95	65.42
26.43	-80.20	71.45
26.53	-80.50	77.72
26.63	-80.85	84.17
26.73	-81.24	90.80
26.83	-81.68	97.56
26.93	-82.15	104.43
27.03	-82.66	111.37
27.13	-83.19	118.35
27.23	-83.76	125.33
27.34	-84.34	132.28
27.44	-84.94	139.17
27.54	-85.55	145.95
27.65	-86.18	152.59
27.75	-86.80	159.04
27.86	-87.43	165.28
27.96	-88.04	171.26
28.07	-88.65	176.94
28.17	-89.24	-177.72
28.28	-89.81	-172.76
28.39	-90.36	-168.24
28.49	-90.87	-164.19
28.60	-91.35	-160.65
28.71	-91.78	-157.68
28.82	-92.16	-155.32
28.93	-92.49	-153.63
29.03	-92.76	-152.64
29.14	-92.96	-152.42
29.25	-93.09	-153.01
29.36	-93.14	-154.45
29.48	-93.11	-156.75
29.59	-93.01	-159.86
29.70	-92.84	-163.72
29.81	-92.61	-168.28
29.92	-92.32	-173.48
30.04	-91.99	-179.27
30.15	-91.61	174.40
30.26	-91.19	167.60
30.38	-90.74	160.39
30.49	-90.27	152.82
30.61	-89.78	144.96
30.72	-89.28	136.88
30.84	-88.77	128.64
30.95	-88.27	120.30
31.07	-87.78	111.94
31.19	-87.31	103.63
31.31	-86.86	95.43
31.42	-86.45	87.42
31.54	-86.09	79.69
31.66	-85.77	72.29
31.78	-85.51	65.32
