Freq[Hz]	[dBV]	Phase[Deg]
24.88	-77.82	67.25
24.97	-77.93	69.65
25.07	-78.05	72.30
25.16	-78.18	75.18
25.26	-78.31	78.29
25.35	-78.45	81.63
25.45	-78.61	85.17
25.54	-78.78	88.91
25.64	-78.96	92.85
25.74	-79.16	96.97
25.84	-79.38	101.26
25.93	-79.61	105.72
26.03	-79.87	110.33
26.13	-80.14	115.09
26.23	-80.45	119.98
26.33	-80.77	125.00
26.43	-81.13	130.12
26.53	-81.50	135.35
26.63	-81.91	140.68
26.73	-82.33	146.11
26.83	-82.77	151.62
26.93	-83.23	157.23
27.03	-83.70	162.92
27.13	-84.18	168.69
27.23	-84.66	174.53
27.34	-85.15	-179.56
27.44	-85.64	-173.59
27.54	-86.13	-167.56
27.65	-86.61	-161.48
27.75	-87.08	-155.35
27.86	-87.53	-149.17
27.96	-87.97	-142.96
28.07	-88.39	-136.72
28.17	-88.79	-130.46
28.28	-89.16	-124.18
28.39	-89.50	-117.88
28.49	-89.80	-111.58
28.60	-90.06	-105.28
28.71	-90.28	-98.98
28.82	-90.46	-92.70
28.93	-90.58	-86.44
29.03	-90.64	-80.21
29.14	-90.65	-74.02
29.25	-90.59	-67.87
29.36	-90.46	-61.76
29.48	-90.26	-55.71
29.59	-89.99	-49.69
29.70	-89.67	-43.69
29.81	-89.28	-37.71
29.92	-88.85	-31.73
30.04	-88.36	-25.75
30.15	-87.84	-19.74
30.26	-87.27	-13.70
30.38	-86.67	-7.61
30.49	-86.04	-1.47
30.61	-85.38	4.75
30.72	-84.71	11.05
30.84	-84.01	17.45
30.95	-83.32	23.96
31.07	-82.61	30.59
31.19	-81.91	37.37
31.31	-81.21	44.31
31.42	-80.53	51.41
31.54	-79.87	58.70
31.66	-79.23	66.20
31.78	-78.62	73.91
31.90	-78.05	81.86
32.02	-77.52	90.06
32.14	-77.05	98.52
32.26	-76.63	107.28
32.39	-76.27	116.31
32.51	-75.97	125.58
32.63	-75.72	135.02
32.75	-75.53	144.58
32.88	-75.39	154.22
33.00	-75.29	163.86
33.13	-75.23	173.45
33.25	-75.22	-177.06
33.38	-75.24	-167.74
33.50	-75.29	-158.65
33.63	-75.37	-149.85
33.76	-75.48	-141.41
33.88	-75.61	-133.40
34.01	-75.76	-125.89
34.14	-75.92	-118.93
34.27	-76.09	-112.61
34.40	-76.27	-107.00
34.53	-76.45	-102.16
34.66	-76.62	-98.19
34.79	-76.79	-95.14
34.92	-76.95	-93.11
35.05	-77.09	-92.17
35.18	-77.22	-92.40
35.32	-77.32	-93.85
35.45	-77.39	-96.43
35.58	-77.45	-100.07
35.72	-77.49	-104.68
35.85	-77.51	-110.17
35.99	-77.52	-116.45
36.12	-77.52	-123.43
36.26	-77.50	-131.01
36.40	-77.48	-139.09
36.53	-77.45	-147.58
36.67	-77.42	-156.36
36.81	-77.39	-165.34
36.95	-77.36	-174.41
37.09	-77.33	176.54
37.23	-77.31	167.62
37.37	-77.30	158.95
37.51	-77.30	150.65
37.65	-77.31	142.83
37.79	-77.34	135.62
37.94	-77.39	129.14
38.08	-77.46	123.52
38.22	-77.55	118.87
38.37	-77.67	115.17
38.51	-77.81	112.38
38.66	-77.98	110.46
38.80	-78.16	109.36
38.95	-78.36	109.02
39.10	-78.58	109.41
39.24	-78.81	110.46
39.39	-79.05	112.14
39.54	-79.30	114.38
39.69	-79.57	117.12
39.84	-79.84	120.33
39.99	-80.12	123.92
40.14	-80.40	127.86
40.29	-80.68	132.08
40.45	-80.96	136.51
40.60	-81.25	141.10
40.75	-81.52	145.78
40.90	-81.79	150.48
41.06	-82.05	155.14
41.21	-82.31	159.72
41.37	-82.54	164.23
41.53	-82.77	168.68
41.68	-82.98	173.10
41.84	-83.17	177.49
42.00	-83.35	-178.12
42.16	-83.50	-173.71
42.32	-83.63	-169.27
42.47	-83.74	-164.78
42.63	-83.82	-160.22
42.80	-83.87	-155.57
42.96	-83.89	-150.81
43.12	-83.88	-145.92
43.28	-83.84	-140.88
43.45	-83.76	-135.66
43.61	-83.64	-130.25
43.77	-83.48	-124.62
43.94	-83.28	-118.75
44.10	-83.03	-112.63
44.27	-82.74	-106.33
44.44	-82.42	-99.94
44.61	-82.06	-93.54
44.77	-81.66	-87.23
44.94	-81.24	-81.09
45.11	-80.80	-75.23
45.28	-80.34	-69.75
45.45	-79.86	-64.74
45.63	-79.36	-60.30
45.80	-78.86	-56.54
45.97	-78.36	-53.57
46.14	-77.86	-51.50
46.32	-77.36	-50.43
46.49	-76.87	-50.48
46.67	-76.40	-51.76
46.84	-75.94	-54.40
