Freq[Hz]	[dBV]	Phase[Deg]
46.32	-50.87	165.31
46.49	-50.66	165.31
46.67	-50.45	165.31
46.84	-50.25	165.32
47.02	-50.06	165.33
47.20	-49.87	165.33
47.38	-49.69	165.34
47.56	-49.51	165.34
47.74	-49.34	165.34
47.92	-49.17	165.33
48.10	-49.00	165.31
48.28	-48.84	165.29
48.46	-48.69	165.26
48.64	-48.53	165.21
48.83	-48.38	165.15
49.01	-48.23	165.07
49.20	-48.08	164.98
49.38	-47.93	164.87
49.57	-47.79	164.74
49.75	-47.64	164.58
49.94	-47.49	164.41
50.13	-47.35	164.20
50.32	-47.20	163.98
50.51	-47.05	163.74
50.70	-46.90	163.48
50.89	-46.75	163.20
51.08	-46.60	162.91
51.28	-46.45	162.61
51.47	-46.30	162.29
51.66	-46.14	161.97
51.86	-45.99	161.64
52.05	-45.83	161.31
52.25	-45.67	160.97
52.45	-45.51	160.64
52.65	-45.35	160.31
52.85	-45.18	159.98
53.04	-45.02	159.66
53.24	-44.85	159.34
53.45	-44.68	159.03
53.65	-44.51	158.72
53.85	-44.34	158.41
54.05	-44.17	158.10
54.26	-44.00	157.79
54.46	-43.82	157.48
54.67	-43.65	157.16
54.87	-43.47	156.84
55.08	-43.30	156.51
55.29	-43.12	156.18
55.50	-42.95	155.83
55.71	-42.77	155.48
55.92	-42.60	155.11
56.13	-42.42	154.74
56.34	-42.25	154.35
56.55	-42.08	153.95
56.77	-41.90	153.54
56.98	-41.73	153.13
57.19	-41.56	152.70
57.41	-41.38	152.27
57.63	-41.21	151.82
57.84	-41.04	151.37
58.06	-40.87	150.91
58.28	-40.69	150.45
58.50	-40.52	149.98
58.72	-40.35	149.50
58.94	-40.18	149.01
59.17	-40.01	148.52
59.39	-39.83	148.02
59.61	-39.66	147.51
59.84	-39.49	146.99
60.06	-39.32	146.45
60.29	-39.15	145.90
60.52	-38.97	145.34
60.75	-38.80	144.76
60.98	-38.63	144.16
61.21	-38.46	143.55
61.44	-38.29	142.91
61.67	-38.12	142.26
61.90	-37.95	141.58
62.14	-37.77	140.87
62.37	-37.60	140.15
62.61	-37.43	139.40
62.84	-37.26	138.63
63.08	-37.08	137.84
63.32	-36.91	137.02
63.56	-36.74	136.18
63.80	-36.56	135.31
64.04	-36.38	134.42
64.28	-36.21	133.50
64.52	-36.03	132.55
64.76	-35.85	131.58
65.01	-35.66	130.59
65.25	-35.48	129.56
65.50	-35.30	128.50
65.75	-35.12	127.42
66.00	-34.94	126.30
66.24	-34.76	125.15
66.49	-34.58	123.97
66.75	-34.41	122.75
67.00	-34.24	121.50
67.25	-34.07	120.21
67.50	-33.90	118.88
67.76	-33.75	117.51
68.01	-33.59	116.11
68.27	-33.44	114.67
68.53	-33.30	113.19
68.79	-33.15	111.68
69.05	-33.02	110.13
69.31	-32.89	108.55
69.57	-32.76	106.94
69.83	-32.64	105.30
70.09	-32.52	103.63
70.36	-32.41	101.92
70.62	-32.30	100.19
70.89	-32.20	98.44
71.16	-32.10	96.66
71.43	-32.02	94.86
71.70	-31.93	93.05
71.97	-31.86	91.23
72.24	-31.79	89.39
72.51	-31.73	87.56
72.79	-31.69	85.72
73.06	-31.65	83.88
73.34	-31.62	82.05
73.61	-31.60	80.22
73.89	-31.59	78.41
74.17	-31.59	76.62
74.45	-31.60	74.84
74.73	-31.62	73.09
75.01	-31.65	71.36
75.29	-31.68	69.67
75.58	-31.72	68.00
75.86	-31.76	66.37
76.15	-31.81	64.78
76.44	-31.86	63.24
76.73	-31.91	61.74
77.02	-31.97	60.28
77.31	-32.03	58.86
77.60	-32.09	57.48
77.89	-32.16	56.15
78.18	-32.23	54.85
78.48	-32.31	53.59
78.78	-32.39	52.37
79.07	-32.48	51.18
79.37	-32.58	50.03
79.67	-32.67	48.92
79.97	-32.78	47.83
80.27	-32.88	46.77
80.58	-32.99	45.74
80.88	-33.10	44.73
81.19	-33.21	43.74
81.49	-33.32	42.78
81.80	-33.42	41.82
82.11	-33.53	40.88
82.42	-33.63	39.96
82.73	-33.73	39.04
83.04	-33.83	38.14
83.35	-33.92	37.26
83.67	-34.02	36.39
83.99	-34.11	35.54
84.30	-34.20	34.72
84.62	-34.30	33.91
84.94	-34.39	33.13
85.26	-34.49	32.38
85.58	-34.59	31.65
85.90	-34.69	30.95
86.23	-34.79	30.27
86.55	-34.89	29.61
86.88	-34.99	28.98
87.21	-35.09	28.38
87.54	-35.18	27.80
87.87	-35.28	27.24
88.20	-35.37	26.71
88.53	-35.45	26.19
88.87	-35.54	25.70
89.20	-35.62	25.22
89.54	-35.70	24.77
89.88	-35.78	24.32
90.22	-35.86	23.90
90.56	-35.94	23.48
90.90	-36.02	23.08
91.24	-36.09	22.68
91.59	-36.17	22.29
91.93	-36.25	21.90
92.28	-36.32	21.52
92.63	-36.39	21.13
92.98	-36.47	20.74
93.33	-36.54	20.34
93.68	-36.61	19.93
94.03	-36.67	19.51
94.39	-36.74	19.08
94.74	-36.80	18.65
95.10	-36.86	18.22
95.46	-36.92	17.80
95.82	-36.98	17.39
96.18	-37.04	17.01
96.54	-37.10	16.66
96.91	-37.16	16.34
97.27	-37.22	16.06
97.64	-37.28	15.80
98.01	-37.35	15.57
98.38	-37.41	15.36
98.75	-37.48	15.15
99.12	-37.54	14.95
99.50	-37.61	14.75
99.87	-37.68	14.55
100.25	-37.75	14.33
100.63	-37.83	14.10
101.01	-37.90	13.87
101.39	-37.96	13.62
101.77	-38.02	13.38
102.16	-38.08	13.12
102.54	-38.12	12.86
102.93	-38.16	12.60
103.32	-38.18	12.34
103.71	-38.20	12.09
104.10	-38.23	11.86
104.49	-38.25	11.64
104.88	-38.27	11.44
105.28	-38.31	11.28
105.68	-38.36	11.15
106.08	-38.41	11.06
106.48	-38.48	10.98
106.88	-38.55	10.90
107.28	-38.63	10.80
107.69	-38.70	10.66
108.09	-38.77	10.47
108.50	-38.84	10.22
108.91	-38.89	9.88
109.32	-38.94	9.49
109.73	-38.99	9.06
110.15	-39.02	8.63
110.56	-39.06	8.21
110.98	-39.09	7.82
111.40	-39.12	7.51
111.82	-39.14	7.27
112.24	-39.17	7.10
112.67	-39.20	6.99
113.09	-39.23	6.92
113.52	-39.26	6.89
113.95	-39.29	6.87
114.38	-39.32	6.85
114.81	-39.36	6.82
115.24	-39.41	6.77
115.68	-39.45	6.71
116.11	-39.49	6.63
116.55	-39.54	6.53
116.99	-39.58	6.39
117.43	-39.62	6.22
117.87	-39.65	6.03
118.32	-39.69	5.82
118.77	-39.72	5.61
119.21	-39.76	5.42
119.66	-39.79	5.26
120.12	-39.83	5.13
120.57	-39.87	5.07
121.02	-39.91	5.04
121.48	-39.95	5.02
121.94	-39.99	5.00
122.40	-40.02	4.94
122.86	-40.06	4.84
123.32	-40.09	4.65
123.79	-40.11	4.40
124.26	-40.13	4.11
124.73	-40.14	3.82
125.20	-40.15	3.55
125.67	-40.16	3.34
126.14	-40.17	3.22
126.62	-40.17	3.21
127.10	-40.18	3.27
127.58	-40.19	3.37
128.06	-40.20	3.48
128.54	-40.22	3.55
129.03	-40.25	3.57
129.51	-40.28	3.49
130.00	-40.32	3.35
130.49	-40.37	3.16
130.98	-40.42	2.94
131.48	-40.47	2.71
131.98	-40.51	2.49
132.47	-40.55	2.29
132.97	-40.58	2.12
133.48	-40.62	1.98
133.98	-40.64	1.88
134.48	-40.67	1.81
134.99	-40.69	1.79
135.50	-40.71	1.80
136.01	-40.73	1.83
136.53	-40.75	1.87
137.04	-40.77	1.90
137.56	-40.80	1.91
138.08	-40.82	1.87
138.60	-40.85	1.80
139.12	-40.88	1.69
139.65	-40.91	1.56
140.17	-40.93	1.41
140.70	-40.94	1.25
141.23	-40.95	1.09
141.77	-40.95	0.94
142.30	-40.94	0.81
142.84	-40.94	0.70
143.38	-40.95	0.62
143.92	-40.97	0.59
144.46	-41.00	0.58
145.01	-41.04	0.57
145.55	-41.09	0.55
146.10	-41.13	0.48
146.65	-41.17	0.34
147.21	-41.21	0.12
147.76	-41.24	-0.11
148.32	-41.26	-0.32
148.88	-41.28	-0.46
149.44	-41.30	-0.45
150.01	-41.31	-0.29
150.57	-41.33	-0.03
151.14	-41.34	0.24
151.71	-41.36	0.43
152.28	-41.39	0.46
152.86	-41.43	0.25
153.43	-41.47	-0.13
154.01	-41.51	-0.61
154.59	-41.53	-1.07
155.18	-41.54	-1.41
155.76	-41.53	-1.56
156.35	-41.50	-1.52
156.94	-41.46	-1.37
157.53	-41.43	-1.18
158.13	-41.41	-1.02
158.72	-41.42	-0.94
159.32	-41.45	-0.96
159.93	-41.50	-1.05
160.53	-41.55	-1.20
161.13	-41.59	-1.38
161.74	-41.61	-1.59
162.35	-41.63	-1.79
162.97	-41.63	-1.97
163.58	-41.64	-2.11
164.20	-41.64	-2.19
164.82	-41.65	-2.20
165.44	-41.66	-2.18
166.06	-41.67	-2.18
166.69	-41.68	-2.24
167.32	-41.68	-2.41
167.95	-41.68	-2.67
168.58	-41.67	-2.94
169.22	-41.67	-3.14
169.86	-41.68	-3.19
170.50	-41.70	-3.04
171.14	-41.74	-2.75
171.79	-41.79	-2.47
172.44	-41.83	-2.30
173.09	-41.86	-2.40
173.74	-41.89	-2.77
174.40	-41.90	-3.29
175.06	-41.91	-3.81
175.72	-41.91	-4.17
176.38	-41.90	-4.25
177.04	-41.90	-4.10
177.71	-41.89	-3.82
178.38	-41.90	-3.52
179.06	-41.91	-3.31
179.73	-41.94	-3.22
180.41	-41.97	-3.24
181.09	-41.99	-3.33
181.77	-42.00	-3.48
182.46	-42.00	-3.65
183.15	-41.98	-3.82
183.84	-41.96	-3.96
184.53	-41.96	-4.07
185.23	-41.97	-4.11
185.93	-41.99	-4.13
186.63	-42.03	-4.19
187.33	-42.06	-4.33
188.04	-42.08	-4.61
188.75	-42.09	-4.97
189.46	-42.10	-5.33
190.18	-42.11	-5.58
190.90	-42.11	-5.63
191.62	-42.12	-5.51
192.34	-42.13	-5.34
193.07	-42.15	-5.24
193.79	-42.18	-5.31
194.53	-42.23	-5.53
195.26	-42.26	-5.78
196.00	-42.28	-5.92
196.74	-42.26	-5.83
197.48	-42.21	-5.55
198.22	-42.16	-5.25
198.97	-42.15	-5.10
199.72	-42.19	-5.26
200.48	-42.27	-5.68
201.23	-42.35	-6.20
201.99	-42.40	-6.64
202.75	-42.38	-6.82
203.52	-42.30	-6.77
204.29	-42.21	-6.59
205.06	-42.15	-6.40
205.83	-42.16	-6.28
206.61	-42.21	-6.25
207.39	-42.27	-6.32
208.17	-42.32	-6.49
208.96	-42.34	-6.73
209.74	-42.33	-6.98
210.54	-42.33	-7.18
211.33	-42.33	-7.26
212.13	-42.34	-7.22
212.93	-42.35	-7.15
213.73	-42.35	-7.13
214.54	-42.32	-7.23
215.35	-42.28	-7.41
216.16	-42.26	-7.55
216.98	-42.29	-7.56
217.80	-42.38	-7.41
218.62	-42.48	-7.24
219.44	-42.55	-7.21
220.27	-42.55	-7.48
221.10	-42.49	-7.97
221.94	-42.41	-8.46
222.77	-42.37	-8.71
223.61	-42.38	-8.59
224.46	-42.44	-8.28
225.30	-42.50	-8.01
226.15	-42.55	-7.97
227.01	-42.57	-8.15
227.86	-42.57	-8.38
228.72	-42.56	-8.47
229.59	-42.55	-8.33
230.45	-42.54	-8.12
231.32	-42.54	-7.99
232.20	-42.55	-8.07
233.07	-42.56	-8.31
233.95	-42.56	-8.57
234.84	-42.53	-8.72
235.72	-42.49	-8.75
236.61	-42.46	-8.75
237.50	-42.45	-8.81
238.40	-42.49	-9.00
239.30	-42.53	-9.24
240.20	-42.55	-9.46
241.11	-42.52	-9.57
242.02	-42.48	-9.63
242.93	-42.47	-9.69
243.85	-42.53	-9.81
244.77	-42.64	-9.97
245.69	-42.71	-10.12
246.62	-42.67	-10.20
247.55	-42.54	-10.20
248.48	-42.42	-10.13
249.42	-42.41	-10.01
250.36	-42.52	-9.87
251.31	-42.67	-9.81
252.26	-42.75	-9.91
253.21	-42.73	-10.17
254.16	-42.66	-10.48
255.12	-42.60	-10.68
256.09	-42.60	-10.71
257.05	-42.62	-10.67
258.02	-42.63	-10.67
259.00	-42.63	-10.78
259.97	-42.63	-10.97
260.95	-42.67	-11.18
261.94	-42.75	-11.38
262.93	-42.81	-11.55
263.92	-42.78	-11.68
264.92	-42.66	-11.75
265.92	-42.53	-11.75
266.92	-42.51	-11.67
267.93	-42.62	-11.56
268.94	-42.76	-11.49
269.95	-42.81	-11.57
270.97	-42.74	-11.80
271.99	-42.63	-12.02
273.02	-42.58	-12.08
274.05	-42.61	-12.01
275.08	-42.65	-12.00
276.12	-42.67	-12.22
277.16	-42.65	-12.59
278.21	-42.63	-12.88
279.26	-42.65	-12.92
280.31	-42.70	-12.87
281.37	-42.74	-13.02
282.43	-42.76	-13.49
283.50	-42.77	-14.02
284.57	-42.78	-14.22
285.64	-42.81	-14.05
286.72	-42.83	-13.89
287.80	-42.84	-14.10
288.89	-42.84	-14.52
289.98	-42.85	-14.59
291.07	-42.89	-13.93
292.17	-42.93	-13.14
293.27	-42.93	-13.12
294.38	-42.88	-14.10
295.49	-42.83	-15.05
296.61	-42.81	-14.92
297.73	-42.83	-13.88
298.85	-42.85	-13.03
299.98	-42.85	-13.17
301.11	-42.84	-13.88
302.25	-42.83	-14.46
303.39	-42.82	-14.62
304.53	-42.80	-14.69
305.68	-42.79	-14.94
306.83	-42.79	-15.27
307.99	-42.86	-15.45
309.15	-42.96	-15.45
310.32	-43.01	-15.58
311.49	-42.93	-16.11
312.67	-42.80	-16.69
313.85	-42.80	-16.69
315.03	-42.96	-15.98
316.22	-43.11	-15.26
317.41	-43.10	-15.21
318.61	-42.98	-15.58
319.81	-42.92	-15.79
321.02	-42.96	-15.65
322.23	-43.01	-15.54
323.45	-42.99	-15.77
324.67	-42.94	-16.13
325.89	-42.94	-16.27
327.12	-42.99	-16.22
328.36	-43.02	-16.34
329.60	-43.00	-16.79
330.84	-42.97	-17.18
332.09	-43.00	-17.15
333.34	-43.04	-16.93
334.60	-43.04	-17.05
335.86	-42.99	-17.46
337.13	-43.01	-17.56
338.40	-43.12	-17.12
339.68	-43.19	-16.84
340.96	-43.06	-17.35
342.25	-42.89	-18.09
343.54	-42.91	-18.11
344.83	-43.08	-17.50
346.14	-43.19	-17.21
347.44	-43.14	-17.61
348.75	-43.06	-18.11
350.07	-43.04	-18.23
351.39	-43.06	-18.11
352.72	-43.06	-18.02
354.05	-43.08	-18.18
355.38	-43.12	-18.79
356.72	-43.15	-19.37
358.07	-43.09	-19.03
359.42	-42.96	-18.07
360.78	-42.95	-18.05
362.14	-43.08	-19.32
363.51	-43.19	-20.19
364.88	-43.16	-19.64
366.25	-43.09	-18.96
367.64	-43.11	-19.26
369.02	-43.15	-19.84
370.42	-43.17	-19.81
371.81	-43.17	-19.61
373.22	-43.16	-20.01
374.63	-43.16	-20.62
376.04	-43.13	-20.69
377.46	-43.09	-20.47
378.88	-43.10	-20.68
380.31	-43.13	-21.10
381.75	-43.18	-21.01
383.19	-43.22	-20.75
384.63	-43.24	-21.40
386.09	-43.26	-22.36
387.54	-43.36	-21.75
389.00	-43.48	-20.11
390.47	-43.47	-19.97
391.95	-43.36	-21.26
393.43	-43.32	-21.73
394.91	-43.37	-21.03
396.40	-43.40	-20.48
397.90	-43.37	-20.51
399.40	-43.37	-20.80
400.90	-43.36	-20.84
402.42	-43.29	-20.11
403.94	-43.23	-19.56
405.46	-43.33	-20.66
406.99	-43.46	-21.97
408.53	-43.37	-21.19
410.07	-43.21	-19.95
411.61	-43.19	-20.67
413.17	-43.24	-21.87
414.73	-43.26	-21.69
416.29	-43.24	-21.31
417.86	-43.23	-21.75
419.44	-43.26	-22.02
421.02	-43.33	-21.72
422.61	-43.36	-21.83
424.21	-43.37	-22.48
425.81	-43.39	-22.71
427.41	-43.40	-22.63
429.03	-43.32	-22.98
430.65	-43.31	-23.28
432.27	-43.47	-22.88
433.90	-43.49	-22.65
435.54	-43.21	-23.23
437.18	-43.14	-23.70
438.83	-43.41	-23.72
440.49	-43.52	-23.93
442.15	-43.41	-24.35
443.82	-43.35	-24.60
445.49	-43.40	-24.74
447.18	-43.48	-25.04
448.86	-43.46	-25.70
450.56	-43.40	-26.27
452.26	-43.58	-25.49
453.96	-43.80	-24.42
455.68	-43.65	-25.13
457.40	-43.52	-26.13
459.12	-43.72	-25.93
460.85	-43.82	-25.56
462.59	-43.74	-25.62
464.34	-43.80	-25.90
466.09	-43.89	-25.83
467.85	-43.87	-25.21
469.62	-43.92	-24.98
471.39	-44.05	-25.13
473.17	-44.11	-24.76
474.95	-44.12	-24.61
476.74	-44.13	-25.05
478.54	-44.21	-24.16
480.35	-44.25	-23.00
482.16	-44.13	-24.30
483.98	-44.14	-24.81
485.81	-44.36	-22.89
487.64	-44.41	-22.16
489.48	-44.31	-22.58
491.33	-44.27	-22.36
493.18	-44.28	-21.65
495.04	-44.25	-21.38
496.91	-44.16	-22.18
498.79	-44.19	-21.41
500.67	-44.27	-19.55
502.56	-44.10	-21.15
