Freq[Hz]	[dBV]	Phase[Deg]
24.05	-59.44	170.58
24.14	-59.36	170.49
24.23	-59.28	170.42
24.32	-59.21	170.36
24.42	-59.14	170.31
24.51	-59.07	170.27
24.60	-59.01	170.24
24.69	-58.95	170.21
24.79	-58.89	170.19
24.88	-58.84	170.18
24.97	-58.79	170.17
25.07	-58.74	170.17
25.16	-58.69	170.18
25.26	-58.64	170.18
25.35	-58.60	170.19
25.45	-58.55	170.21
25.54	-58.51	170.22
25.64	-58.46	170.24
25.74	-58.42	170.26
25.84	-58.38	170.27
25.93	-58.33	170.29
26.03	-58.29	170.30
26.13	-58.24	170.31
26.23	-58.19	170.32
26.33	-58.14	170.32
26.43	-58.09	170.32
26.53	-58.03	170.31
26.63	-57.98	170.30
26.73	-57.92	170.28
26.83	-57.86	170.25
26.93	-57.79	170.22
27.03	-57.73	170.19
27.13	-57.66	170.15
27.23	-57.59	170.11
27.34	-57.52	170.06
27.44	-57.45	170.02
27.54	-57.38	169.96
27.65	-57.30	169.91
27.75	-57.23	169.85
27.86	-57.15	169.79
27.96	-57.07	169.72
28.07	-56.99	169.65
28.17	-56.91	169.59
28.28	-56.83	169.52
28.39	-56.75	169.45
28.49	-56.67	169.37
28.60	-56.59	169.30
28.71	-56.51	169.23
28.82	-56.43	169.16
28.93	-56.34	169.08
29.03	-56.26	169.01
29.14	-56.18	168.94
29.25	-56.10	168.87
29.36	-56.02	168.81
29.48	-55.94	168.74
29.59	-55.87	168.68
29.70	-55.79	168.61
29.81	-55.71	168.55
29.92	-55.64	168.49
30.04	-55.56	168.43
30.15	-55.49	168.37
30.26	-55.42	168.31
30.38	-55.34	168.25
30.49	-55.27	168.19
30.61	-55.20	168.13
30.72	-55.12	168.07
30.84	-55.05	168.01
30.95	-54.98	167.95
31.07	-54.91	167.88
31.19	-54.84	167.82
31.31	-54.77	167.75
31.42	-54.70	167.68
31.54	-54.63	167.61
31.66	-54.55	167.53
31.78	-54.48	167.45
31.90	-54.41	167.37
32.02	-54.34	167.28
32.14	-54.27	167.19
32.26	-54.20	167.09
32.39	-54.13	166.99
32.51	-54.05	166.89
32.63	-53.98	166.78
32.75	-53.91	166.67
32.88	-53.83	166.55
33.00	-53.76	166.43
33.13	-53.68	166.31
33.25	-53.61	166.18
33.38	-53.53	166.05
33.50	-53.45	165.92
33.63	-53.38	165.79
33.76	-53.30	165.65
33.88	-53.22	165.52
34.01	-53.14	165.38
34.14	-53.06	165.25
34.27	-52.97	165.11
34.40	-52.89	164.97
34.53	-52.81	164.84
34.66	-52.72	164.70
34.79	-52.63	164.57
34.92	-52.55	164.44
35.05	-52.46	164.31
35.18	-52.37	164.18
35.32	-52.27	164.06
35.45	-52.18	163.94
35.58	-52.09	163.82
35.72	-51.99	163.70
35.85	-51.89	163.59
35.99	-51.80	163.48
36.12	-51.70	163.36
36.26	-51.60	163.25
36.40	-51.50	163.14
36.53	-51.40	163.03
36.67	-51.30	162.92
36.81	-51.19	162.82
36.95	-51.09	162.71
37.09	-50.99	162.59
37.23	-50.89	162.48
37.37	-50.78	162.37
37.51	-50.68	162.25
37.65	-50.58	162.14
37.79	-50.48	162.02
37.94	-50.37	161.89
38.08	-50.27	161.77
38.22	-50.17	161.64
38.37	-50.07	161.50
38.51	-49.97	161.36
38.66	-49.87	161.22
38.80	-49.77	161.08
38.95	-49.68	160.94
39.10	-49.58	160.79
