Freq[Hz]	[dBV]	Phase[Deg]
47.56	-28.14	170.44
47.74	-28.13	170.15
47.92	-28.12	169.86
48.10	-28.10	169.57
48.28	-28.09	169.27
48.46	-28.07	168.97
48.64	-28.06	168.67
48.83	-28.04	168.37
49.01	-28.03	168.07
49.20	-28.01	167.77
49.38	-27.99	167.47
49.57	-27.97	167.16
49.75	-27.95	166.86
49.94	-27.93	166.56
50.13	-27.91	166.26
50.32	-27.89	165.96
50.51	-27.87	165.66
50.70	-27.85	165.36
50.89	-27.83	165.05
51.08	-27.80	164.75
51.28	-27.78	164.45
51.47	-27.75	164.14
51.66	-27.72	163.84
51.86	-27.70	163.53
52.05	-27.67	163.22
52.25	-27.64	162.91
52.45	-27.60	162.60
52.65	-27.57	162.29
52.85	-27.54	161.97
53.04	-27.50	161.65
53.24	-27.46	161.32
53.45	-27.42	160.99
53.65	-27.38	160.66
53.85	-27.34	160.31
54.05	-27.29	159.96
54.26	-27.25	159.60
54.46	-27.20	159.23
54.67	-27.16	158.86
54.87	-27.11	158.47
55.08	-27.06	158.06
55.29	-27.01	157.65
55.50	-26.96	157.22
55.71	-26.90	156.77
55.92	-26.85	156.31
56.13	-26.80	155.83
56.34	-26.74	155.34
56.55	-26.69	154.83
56.77	-26.63	154.32
56.98	-26.57	153.79
57.19	-26.51	153.26
57.41	-26.45	152.72
57.63	-26.39	152.17
57.84	-26.33	151.61
58.06	-26.27	151.06
58.28	-26.20	150.50
58.50	-26.13	149.94
58.72	-26.06	149.38
58.94	-25.99	148.82
59.17	-25.92	148.27
59.39	-25.85	147.71
59.61	-25.77	147.14
59.84	-25.70	146.57
60.06	-25.62	145.99
60.29	-25.54	145.40
60.52	-25.47	144.81
60.75	-25.39	144.20
60.98	-25.32	143.57
61.21	-25.24	142.93
61.44	-25.16	142.27
61.67	-25.09	141.58
61.90	-25.02	140.88
62.14	-24.95	140.15
62.37	-24.87	139.40
62.61	-24.80	138.63
62.84	-24.73	137.83
63.08	-24.66	137.00
63.32	-24.59	136.15
63.56	-24.52	135.27
63.80	-24.44	134.35
64.04	-24.37	133.41
64.28	-24.30	132.44
64.52	-24.22	131.44
64.76	-24.14	130.40
65.01	-24.06	129.33
65.25	-23.98	128.22
65.50	-23.90	127.09
65.75	-23.82	125.92
66.00	-23.74	124.72
66.24	-23.66	123.49
66.49	-23.59	122.22
66.75	-23.52	120.92
67.00	-23.45	119.59
67.25	-23.38	118.23
67.50	-23.31	116.84
67.76	-23.26	115.41
68.01	-23.20	113.96
68.27	-23.15	112.47
68.53	-23.11	110.96
68.79	-23.07	109.42
69.05	-23.03	107.85
69.31	-23.00	106.26
69.57	-22.98	104.65
69.83	-22.96	103.01
70.09	-22.95	101.35
70.36	-22.94	99.67
70.62	-22.94	97.97
70.89	-22.95	96.25
71.16	-22.96	94.52
71.43	-22.98	92.78
71.70	-23.00	91.03
71.97	-23.04	89.28
72.24	-23.08	87.52
72.51	-23.13	85.76
72.79	-23.19	84.01
73.06	-23.25	82.25
73.34	-23.33	80.51
73.61	-23.41	78.78
73.89	-23.51	77.07
74.17	-23.61	75.37
74.45	-23.71	73.69
74.73	-23.83	72.04
75.01	-23.94	70.42
75.29	-24.07	68.83
75.58	-24.19	67.27
75.86	-24.33	65.76
76.15	-24.46	64.29
76.44	-24.59	62.86
76.73	-24.73	61.48
77.02	-24.87	60.15
77.31	-25.01	58.86
77.60	-25.15	57.60
77.89	-25.30	56.39
78.18	-25.45	55.22
78.48	-25.61	54.08
78.78	-25.77	52.98
79.07	-25.94	51.91
79.37	-26.11	50.87
79.67	-26.29	49.86
79.97	-26.47	48.87
80.27	-26.66	47.90
80.58	-26.84	46.96
80.88	-27.03	46.03
81.19	-27.22	45.11
81.49	-27.41	44.20
81.80	-27.59	43.30
82.11	-27.77	42.41
82.42	-27.95	41.51
82.73	-28.12	40.62
83.04	-28.29	39.74
83.35	-28.45	38.88
83.67	-28.62	38.02
83.99	-28.78	37.19
84.30	-28.94	36.37
84.62	-29.11	35.58
84.94	-29.27	34.83
85.26	-29.44	34.10
85.58	-29.60	33.40
85.90	-29.77	32.74
86.23	-29.94	32.10
86.55	-30.11	31.48
86.88	-30.28	30.89
87.21	-30.45	30.32
87.54	-30.62	29.76
87.87	-30.79	29.22
88.20	-30.95	28.70
88.53	-31.12	28.19
88.87	-31.28	27.69
89.20	-31.44	27.20
89.54	-31.60	26.72
89.88	-31.75	26.25
90.22	-31.90	25.79
90.56	-32.05	25.33
90.90	-32.20	24.89
91.24	-32.34	24.44
91.59	-32.49	24.01
91.93	-32.63	23.57
92.28	-32.76	23.14
92.63	-32.90	22.71
92.98	-33.03	22.29
93.33	-33.17	21.86
93.68	-33.30	21.43
94.03	-33.43	21.00
94.39	-33.56	20.58
94.74	-33.69	20.15
95.10	-33.81	19.73
95.46	-33.94	19.32
95.82	-34.07	18.92
96.18	-34.20	18.54
96.54	-34.33	18.17
96.91	-34.46	17.82
97.27	-34.59	17.49
97.64	-34.72	17.17
98.01	-34.85	16.88
98.38	-34.98	16.59
98.75	-35.11	16.32
99.12	-35.24	16.06
99.50	-35.37	15.80
99.87	-35.50	15.55
100.25	-35.63	15.30
100.63	-35.75	15.06
101.01	-35.88	14.82
101.39	-36.00	14.58
101.77	-36.11	14.35
102.16	-36.22	14.11
102.54	-36.33	13.88
102.93	-36.42	13.65
103.32	-36.51	13.43
103.71	-36.60	13.21
104.10	-36.69	13.00
104.49	-36.78	12.80
104.88	-36.87	12.62
105.28	-36.97	12.45
105.68	-37.08	12.31
106.08	-37.20	12.18
106.48	-37.32	12.06
106.88	-37.45	11.94
107.28	-37.58	11.80
107.69	-37.71	11.64
108.09	-37.84	11.44
108.50	-37.95	11.20
108.91	-38.06	10.90
109.32	-38.17	10.57
109.73	-38.26	10.22
110.15	-38.36	9.87
110.56	-38.45	9.53
110.98	-38.55	9.23
111.40	-38.64	8.99
111.82	-38.74	8.80
112.24	-38.85	8.67
112.67	-38.95	8.59
113.09	-39.06	8.53
113.52	-39.17	8.49
113.95	-39.28	8.45
114.38	-39.38	8.40
114.81	-39.49	8.32
115.24	-39.59	8.23
115.68	-39.69	8.12
116.11	-39.79	7.99
116.55	-39.90	7.84
116.99	-40.00	7.68
117.43	-40.10	7.51
117.87	-40.21	7.34
118.32	-40.31	7.16
118.77	-40.42	6.99
119.21	-40.53	6.83
119.66	-40.64	6.71
120.12	-40.75	6.61
120.57	-40.86	6.56
121.02	-40.97	6.52
121.48	-41.08	6.48
121.94	-41.18	6.41
122.40	-41.28	6.28
122.86	-41.38	6.08
123.32	-41.46	5.77
123.79	-41.55	5.38
124.26	-41.62	4.93
124.73	-41.69	4.47
125.20	-41.76	4.05
125.67	-41.83	3.71
126.14	-41.90	3.48
126.62	-41.97	3.39
127.10	-42.04	3.39
127.58	-42.11	3.45
128.06	-42.19	3.52
128.54	-42.26	3.55
129.03	-42.35	3.51
129.51	-42.44	3.37
130.00	-42.53	3.14
130.49	-42.63	2.87
130.98	-42.72	2.56
131.48	-42.82	2.27
131.98	-42.91	2.01
