Freq[Hz]	[dBV]	Phase[Deg]
23.51	-59.78	137.98
23.60	-59.90	135.86
23.69	-60.05	133.85
23.78	-60.21	131.96
23.87	-60.39	130.18
23.96	-60.59	128.50
24.05	-60.80	126.92
24.14	-61.02	125.44
24.23	-61.26	124.05
24.32	-61.52	122.74
24.42	-61.79	121.51
24.51	-62.07	120.35
24.60	-62.37	119.26
24.69	-62.67	118.24
24.79	-62.99	117.26
24.88	-63.32	116.34
24.97	-63.66	115.47
25.07	-64.01	114.62
25.16	-64.37	113.81
25.26	-64.74	113.03
25.35	-65.12	112.26
25.45	-65.50	111.50
25.54	-65.89	110.74
25.64	-66.29	109.97
25.74	-66.69	109.20
25.84	-67.10	108.40
25.93	-67.51	107.58
26.03	-67.92	106.71
26.13	-68.34	105.81
26.23	-68.75	104.85
26.33	-69.17	103.83
26.43	-69.59	102.73
26.53	-70.01	101.57
26.63	-70.42	100.33
26.73	-70.83	99.02
26.83	-71.24	97.64
26.93	-71.65	96.19
27.03	-72.04	94.68
27.13	-72.43	93.10
27.23	-72.81	91.45
27.34	-73.18	89.74
27.44	-73.54	87.97
27.54	-73.88	86.14
27.65	-74.21	84.25
27.75	-74.53	82.30
27.86	-74.83	80.30
27.96	-75.11	78.25
28.07	-75.37	76.14
28.17	-75.62	73.99
28.28	-75.83	71.78
28.39	-76.03	69.53
28.49	-76.20	67.24
28.60	-76.34	64.90
28.71	-76.46	62.53
28.82	-76.54	60.12
28.93	-76.59	57.67
29.03	-76.61	55.19
29.14	-76.60	52.67
29.25	-76.54	50.13
29.36	-76.45	47.56
29.48	-76.32	44.98
29.59	-76.16	42.37
29.70	-75.96	39.76
29.81	-75.74	37.15
29.92	-75.49	34.55
30.04	-75.22	31.96
30.15	-74.94	29.40
30.26	-74.63	26.86
30.38	-74.32	24.36
30.49	-74.00	21.91
30.61	-73.68	19.52
30.72	-73.35	17.18
30.84	-73.04	14.92
30.95	-72.73	12.74
31.07	-72.43	10.65
31.19	-72.15	8.65
31.31	-71.89	6.77
31.42	-71.66	5.00
31.54	-71.46	3.36
31.66	-71.30	1.86
31.78	-71.17	0.51
31.90	-71.09	-0.68
32.02	-71.06	-1.71
32.14	-71.08	-2.55
32.26	-71.16	-3.21
32.39	-71.31	-3.67
32.51	-71.51	-3.95
32.63	-71.77	-4.09
32.75	-72.07	-4.09
32.88	-72.42	-3.99
33.00	-72.82	-3.80
33.13	-73.24	-3.54
33.25	-73.70	-3.24
33.38	-74.18	-2.92
33.50	-74.68	-2.61
33.63	-75.20	-2.33
33.76	-75.73	-2.10
33.88	-76.26	-1.96
34.01	-76.79	-1.92
34.14	-77.31	-2.02
34.27	-77.82	-2.29
34.40	-78.31	-2.74
34.53	-78.78	-3.42
34.66	-79.21	-4.34
34.79	-79.61	-5.55
34.92	-79.96	-7.06
35.05	-80.26	-8.92
35.18	-80.50	-11.15
35.32	-80.68	-13.78
35.45	-80.81	-16.77
35.58	-80.87	-20.11
35.72	-80.89	-23.78
35.85	-80.86	-27.74
35.99	-80.79	-31.97
36.12	-80.68	-36.44
36.26	-80.53	-41.13
36.40	-80.36	-46.01
36.53	-80.17	-51.05
36.67	-79.95	-56.21
36.81	-79.72	-61.48
36.95	-79.48	-66.81
37.09	-79.24	-72.18
37.23	-78.99	-77.55
37.37	-78.76	-82.90
37.51	-78.53	-88.18
37.65	-78.32	-93.36
37.79	-78.14	-98.41
37.94	-77.98	-103.30
38.08	-77.87	-107.97
38.22	-77.79	-112.41
38.37	-77.74	-116.61
38.51	-77.74	-120.58
38.66	-77.76	-124.32
38.80	-77.82	-127.84
38.95	-77.90	-131.15
39.10	-78.00	-134.26
39.24	-78.12	-137.18
39.39	-78.25	-139.91
39.54	-78.40	-142.45
39.69	-78.55	-144.83
39.84	-78.70	-147.05
39.99	-78.85	-149.11
40.14	-79.00	-151.03
40.29	-79.13	-152.82
40.45	-79.25	-154.48
40.60	-79.35	-156.03
40.75	-79.43	-157.47
40.90	-79.48	-158.82
41.06	-79.50	-160.08
41.21	-79.48	-161.28
41.37	-79.43	-162.43
41.53	-79.35	-163.56
41.68	-79.25	-164.70
41.84	-79.13	-165.87
42.00	-78.99	-167.10
42.16	-78.84	-168.41
42.32	-78.69	-169.84
42.47	-78.53	-171.40
42.63	-78.37	-173.14
42.80	-78.22	-175.09
42.96	-78.09	-177.26
43.12	-77.96	-179.69
43.28	-77.86	177.58
43.45	-77.79	174.52
43.61	-77.74	171.11
43.77	-77.74	167.30
43.94	-77.77	163.07
44.10	-77.86	158.38
44.27	-77.98	153.23
44.44	-78.14	147.66
44.61	-78.34	141.66
44.77	-78.57	135.25
44.94	-78.83	128.46
45.11	-79.10	121.29
45.28	-79.39	113.77
45.45	-79.69	105.91
45.63	-79.99	97.72
45.80	-80.29	89.24
45.97	-80.59	80.46
46.14	-80.87	71.42
46.32	-81.14	62.13
46.49	-81.38	52.62
46.67	-81.59	42.90
46.84	-81.77	32.99
47.02	-81.90	22.92
47.20	-81.99	12.73
47.38	-82.04	2.46
47.56	-82.04	-7.83
47.74	-82.00	-18.11
47.92	-81.92	-28.31
48.10	-81.79	-38.39
48.28	-81.62	-48.29
48.46	-81.41	-57.97
48.64	-81.15	-67.36
48.83	-80.86	-76.42
49.01	-80.51	-85.07
49.20	-80.13	-93.27
49.38	-79.70	-100.96
49.57	-79.23	-108.07
49.75	-78.71	-114.54
49.94	-78.16	-120.32
50.13	-77.56	-125.43
50.32	-76.94	-129.91
50.51	-76.28	-133.85
50.70	-75.60	-137.29
50.89	-74.91	-140.31
51.08	-74.20	-142.97
51.28	-73.49	-145.34
51.47	-72.78	-147.49
51.66	-72.08	-149.49
51.86	-71.39	-151.41
52.05	-70.73	-153.33
52.25	-70.09	-155.32
52.45	-69.48	-157.46
52.65	-68.92	-159.84
52.85	-68.40	-162.52
53.04	-67.93	-165.53
53.24	-67.51	-168.80
53.45	-67.14	-172.30
53.65	-66.81	-175.96
53.85	-66.51	-179.74
54.05	-66.26	176.43
54.26	-66.04	172.59
54.46	-65.86	168.81
54.67	-65.71	165.15
54.87	-65.58	161.65
55.08	-65.48	158.40
55.29	-65.40	155.45
55.50	-65.34	152.86
55.71	-65.29	150.69
55.92	-65.26	148.98
56.13	-65.25	147.64
56.34	-65.26	146.56
56.55	-65.28	145.65
56.77	-65.34	144.79
56.98	-65.41	143.89
57.19	-65.52	142.83
57.41	-65.66	141.49
57.63	-65.84	139.78
57.84	-66.05	137.56
58.06	-66.30	134.71
58.28	-66.60	131.13
58.50	-66.95	126.67
58.72	-67.34	121.22
58.94	-67.79	114.80
59.17	-68.28	107.55
59.39	-68.82	99.59
59.61	-69.39	91.07
59.84	-70.01	82.14
60.06	-70.67	72.94
60.29	-71.35	63.62
60.52	-72.07	54.34
60.75	-72.82	45.26
60.98	-73.58	36.54
61.21	-74.37	28.35
61.44	-75.18	20.85
61.67	-76.00	14.21
61.90	-76.82	8.52
62.14	-77.64	3.80
62.37	-78.45	0.07
62.61	-79.24	-2.63
62.84	-79.99	-4.29
63.08	-80.69	-4.88
63.32	-81.34	-4.38
63.56	-81.92	-2.76
63.80	-82.42	0.02
64.04	-82.84	3.96
64.28	-83.15	9.11
64.52	-83.35	15.49
64.76	-83.43	23.03
65.01	-83.39	31.51
65.25	-83.24	40.68
65.50	-82.98	50.28
65.75	-82.62	60.05
66.00	-82.17	69.72
66.24	-81.63	79.03
66.49	-81.01	87.68
66.75	-80.31	95.39
67.00	-79.54	101.88
67.25	-78.71	106.83
67.50	-77.82	109.96
67.76	-76.88	111.21
68.01	-75.89	110.77
68.27	-74.87	108.86
68.53	-73.81	105.71
68.79	-72.72	101.54
69.05	-71.61	96.58
69.31	-70.48	91.08
69.57	-69.35	85.27
69.83	-68.21	79.41
70.09	-67.08	73.76
70.36	-65.97	68.57
70.62	-64.87	63.99
70.89	-63.80	59.93
71.16	-62.76	56.22
71.43	-61.78	52.73
71.70	-60.86	49.28
71.97	-60.00	45.72
72.24	-59.22	41.89
72.51	-58.54	37.62
72.79	-57.96	32.73
73.06	-57.49	27.05
73.34	-57.14	20.40
73.61	-56.93	12.78
73.89	-56.84	4.44
74.17	-56.86	-4.34
74.45	-56.99	-13.27
74.73	-57.23	-22.05
75.01	-57.56	-30.39
75.29	-57.98	-37.96
75.58	-58.48	-44.46
75.86	-59.05	-49.56
76.15	-59.68	-52.94
76.44	-60.36	-54.35
76.73	-61.10	-54.16
77.02	-61.88	-52.87
77.31	-62.69	-51.03
77.60	-63.54	-49.20
77.89	-64.41	-47.92
78.18	-65.30	-47.79
78.48	-66.21	-49.39
78.78	-67.12	-53.32
79.07	-68.03	-60.20
79.37	-68.93	-70.47
79.67	-69.81	-83.59
79.97	-70.67	-98.69
80.27	-71.50	-114.87
80.58	-72.27	-131.21
80.88	-72.98	-146.77
81.19	-73.62	-160.57
81.49	-74.18	-171.65
81.80	-74.65	-178.99
82.11	-75.01	178.43
82.42	-75.25	-178.94
82.73	-75.40	-171.81
83.04	-75.46	-161.03
83.35	-75.43	-147.51
83.67	-75.35	-132.12
83.99	-75.21	-115.81
84.30	-75.02	-99.51
84.62	-74.81	-84.19
84.94	-74.59	-70.83
85.26	-74.36	-60.27
85.58	-74.13	-52.47
85.90	-73.88	-47.09
86.23	-73.62	-43.81
86.55	-73.32	-42.29
86.88	-73.00	-42.19
87.21	-72.63	-43.16
87.54	-72.21	-44.83
87.87	-71.73	-46.83
88.20	-71.19	-48.84
88.53	-70.63	-50.81
88.87	-70.10	-52.76
89.20	-69.64	-54.74
89.54	-69.31	-56.77
89.88	-69.15	-58.88
90.22	-69.23	-61.11
90.56	-69.58	-63.50
90.90	-70.27	-66.08
91.24	-71.30	-68.87
91.59	-72.56	-71.91
91.93	-73.93	-75.20
92.28	-75.28	-78.76
92.63	-76.49	-82.60
92.98	-77.41	-86.76
93.33	-77.91	-91.24
93.68	-77.86	-96.06
94.03	-77.14	-101.23
94.39	-75.83	-106.70
94.74	-74.10	-112.36
95.10	-72.13	-118.13
95.46	-70.10	-123.90
95.82	-68.19	-129.58
96.18	-66.60	-135.06
96.54	-65.51	-140.23
96.91	-65.12	-145.00
97.27	-65.42	-149.22
97.64	-66.28	-152.74
98.01	-67.57	-155.41
98.38	-69.15	-157.05
98.75	-70.87	-157.51
99.12	-72.59	-156.61
99.50	-74.15	-154.18
99.87	-75.42	-150.09
100.25	-76.37	-144.65
100.63	-77.05	-138.45
101.01	-77.51	-132.09
101.39	-77.78	-126.17
101.77	-77.94	-121.34
102.16	-78.01	-118.22
102.54	-78.07	-117.49
102.93	-78.15	-119.55
103.32	-78.23	-123.78
103.71	-78.32	-129.27
104.10	-78.37	-135.11
104.49	-78.38	-140.35
104.88	-78.33	-144.04
105.28	-78.18	-145.18
105.68	-77.93	-142.83
106.08	-77.57	-136.90
106.48	-77.12	-128.17
106.88	-76.61	-117.45
107.28	-76.05	-105.61
107.69	-75.48	-93.49
108.09	-74.91	-81.99
108.50	-74.37	-72.01
108.91	-73.88	-64.37
109.32	-73.47	-59.72
109.73	-73.17	-58.72
110.15	-72.98	-62.01
110.56	-72.95	-70.27
110.98	-73.10	-84.19
111.40	-73.45	-104.47
111.82	-73.99	-130.91
