Freq[Hz]	[dBV]	Phase[Deg]
23.87	-87.52	-172.22
23.96	-87.63	-172.03
24.05	-87.70	-172.03
24.14	-87.76	-172.21
24.23	-87.79	-172.56
24.32	-87.80	-173.08
24.42	-87.78	-173.74
24.51	-87.75	-174.54
24.60	-87.69	-175.48
24.69	-87.62	-176.54
24.79	-87.53	-177.71
24.88	-87.42	-178.97
24.97	-87.29	179.67
25.07	-87.15	178.24
25.16	-86.99	176.75
25.26	-86.82	175.20
25.35	-86.63	173.61
25.45	-86.44	172.00
25.54	-86.23	170.37
25.64	-86.01	168.74
25.74	-85.79	167.12
25.84	-85.55	165.53
25.93	-85.31	163.99
26.03	-85.06	162.49
26.13	-84.81	161.07
26.23	-84.56	159.73
26.33	-84.30	158.50
26.43	-84.05	157.38
26.53	-83.79	156.38
26.63	-83.54	155.50
26.73	-83.29	154.75
26.83	-83.04	154.11
26.93	-82.80	153.59
27.03	-82.57	153.19
27.13	-82.34	152.89
27.23	-82.12	152.71
27.34	-81.92	152.64
27.44	-81.73	152.68
27.54	-81.55	152.83
27.65	-81.39	153.08
27.75	-81.24	153.43
27.86	-81.12	153.88
27.96	-81.01	154.44
28.07	-80.93	155.08
28.17	-80.87	155.82
28.28	-80.84	156.66
28.39	-80.83	157.58
28.49	-80.85	158.59
28.60	-80.91	159.68
28.71	-80.99	160.85
28.82	-81.11	162.11
28.93	-81.27	163.44
29.03	-81.47	164.84
29.14	-81.70	166.31
29.25	-81.98	167.85
29.36	-82.31	169.46
29.48	-82.68	171.12
29.59	-83.09	172.83
29.70	-83.54	174.56
29.81	-84.02	176.32
29.92	-84.54	178.09
30.04	-85.09	179.86
30.15	-85.67	-178.39
30.26	-86.28	-176.68
30.38	-86.91	-175.00
30.49	-87.56	-173.38
30.61	-88.22	-171.83
30.72	-88.90	-170.37
30.84	-89.59	-169.01
30.95	-90.29	-167.77
31.07	-90.99	-166.65
31.19	-91.69	-165.68
31.31	-92.39	-164.87
31.42	-93.08	-164.24
31.54	-93.77	-163.81
31.66	-94.43	-163.59
31.78	-95.08	-163.59
31.90	-95.71	-163.85
32.02	-96.32	-164.37
32.14	-96.89	-165.17
32.26	-97.43	-166.27
32.39	-97.94	-167.69
32.51	-98.40	-169.41
32.63	-98.83	-171.41
32.75	-99.21	-173.69
32.88	-99.55	-176.23
33.00	-99.85	-179.03
33.13	-100.09	177.94
33.25	-100.29	174.69
33.38	-100.44	171.23
33.50	-100.54	167.58
33.63	-100.58	163.74
33.76	-100.57	159.75
33.88	-100.50	155.60
34.01	-100.37	151.33
34.14	-100.18	146.93
34.27	-99.92	142.44
34.40	-99.60	137.87
34.53	-99.22	133.23
34.66	-98.76	128.55
34.79	-98.23	123.83
34.92	-97.62	119.11
35.05	-96.94	114.40
35.18	-96.18	109.72
35.32	-95.35	105.09
35.45	-94.44	100.55
35.58	-93.47	96.11
35.72	-92.44	91.82
35.85	-91.37	87.70
35.99	-90.25	83.78
36.12	-89.11	80.11
36.26	-87.94	76.71
36.40	-86.76	73.61
36.53	-85.57	70.86
36.67	-84.39	68.49
36.81	-83.23	66.53
36.95	-82.09	65.02
37.09	-80.98	64.00
37.23	-79.92	63.51
37.37	-78.92	63.59
37.51	-77.98	64.28
37.65	-77.11	65.62
37.79	-76.34	67.65
37.94	-75.66	70.42
38.08	-75.09	73.97
38.22	-74.64	78.33
38.37	-74.31	83.46
38.51	-74.09	89.30
38.66	-73.98	95.80
38.80	-73.96	102.89
38.95	-74.04	110.52
39.10	-74.20	118.61
39.24	-74.44	127.10
39.39	-74.75	135.92
39.54	-75.12	145.01
39.69	-75.56	154.30
39.84	-76.04	163.71
39.99	-76.56	173.16
40.14	-77.11	-177.41
40.29	-77.69	-168.08
40.45	-78.29	-158.94
40.60	-78.90	-150.05
40.75	-79.50	-141.52
40.90	-80.10	-133.41
41.06	-80.68	-125.82
41.21	-81.23	-118.78
41.37	-81.76	-112.24
41.53	-82.26	-106.12
41.68	-82.73	-100.38
41.84	-83.17	-94.93
42.00	-83.58	-89.70
42.16	-83.95	-84.64
42.32	-84.29	-79.65
42.47	-84.59	-74.67
42.63	-84.86	-69.62
42.80	-85.08	-64.42
42.96	-85.26	-58.99
43.12	-85.41	-53.26
43.28	-85.50	-47.12
43.45	-85.55	-40.51
43.61	-85.56	-33.33
43.77	-85.51	-25.49
43.94	-85.41	-16.90
44.10	-85.26	-7.50
44.27	-85.06	2.63
44.44	-84.81	13.37
44.61	-84.53	24.60
44.77	-84.21	36.20
44.94	-83.85	48.04
45.11	-83.47	59.98
45.28	-83.07	71.88
45.45	-82.65	83.62
45.63	-82.21	95.06
45.80	-81.77	106.04
45.97	-81.33	116.42
46.14	-80.89	126.05
46.32	-80.46	134.77
46.49	-80.04	142.44
46.67	-79.64	148.88
46.84	-79.27	153.94
47.02	-78.92	157.47
47.20	-78.61	159.51
47.38	-78.33	160.14
47.56	-78.07	159.48
47.74	-77.84	157.64
47.92	-77.63	154.71
48.10	-77.44	150.82
48.28	-77.27	146.08
48.46	-77.11	140.61
48.64	-76.97	134.52
48.83	-76.83	127.94
49.01	-76.70	120.99
49.20	-76.58	113.80
49.38	-76.46	106.52
49.57	-76.34	99.26
49.75	-76.22	92.16
49.94	-76.09	85.37
50.13	-75.95	78.96
50.32	-75.82	72.98
50.51	-75.69	67.48
50.70	-75.57	62.50
50.89	-75.47	58.09
51.08	-75.38	54.32
51.28	-75.32	51.22
51.47	-75.29	48.86
51.66	-75.29	47.29
51.86	-75.33	46.56
52.05	-75.41	46.73
52.25	-75.55	47.87
52.45	-75.74	50.02
52.65	-75.99	53.25
52.85	-76.31	57.62
53.04	-76.68	63.05
53.24	-77.10	69.34
53.45	-77.53	76.31
53.65	-77.95	83.75
53.85	-78.34	91.45
54.05	-78.69	99.19
54.26	-78.96	106.77
54.46	-79.13	113.96
54.67	-79.17	120.53
54.87	-79.07	126.25
55.08	-78.80	130.88
55.29	-78.33	134.18
55.50	-77.63	135.90
55.71	-76.68	135.79
55.92	-75.47	133.72
56.13	-74.03	129.82
56.34	-72.41	124.28
56.55	-70.66	117.29
56.77	-68.81	109.04
56.98	-66.93	99.71
57.19	-65.04	89.53
57.41	-63.21	78.68
57.63	-61.47	67.38
57.84	-59.90	55.85
58.06	-58.52	44.30
58.28	-57.41	32.97
58.50	-56.60	22.07
58.72	-56.16	11.84
58.94	-56.10	2.38
59.17	-56.38	-6.33
59.39	-56.97	-14.29
59.61	-57.84	-21.51
59.84	-58.96	-28.01
60.06	-60.29	-33.79
60.29	-61.80	-38.88
60.52	-63.46	-43.28
60.75	-65.23	-47.00
60.98	-67.07	-50.07
61.21	-68.94	-52.49
61.44	-70.81	-54.28
61.67	-72.64	-55.45
61.90	-74.40	-56.02
62.14	-76.08	-56.00
62.37	-77.65	-55.39
62.61	-79.10	-54.21
62.84	-80.42	-52.47
63.08	-81.57	-50.17
63.32	-82.56	-47.34
63.56	-83.35	-43.99
63.80	-83.92	-40.12
64.04	-84.26	-35.76
64.28	-84.35	-30.90
64.52	-84.16	-25.58
64.76	-83.70	-19.81
65.01	-83.00	-13.66
65.25	-82.09	-7.20
65.50	-81.01	-0.48
65.75	-79.81	6.41
66.00	-78.53	13.42
66.24	-77.20	20.48
66.49	-75.87	27.50
66.75	-74.58	34.42
67.00	-73.39	41.16
67.25	-72.32	47.64
67.50	-71.44	53.78
67.76	-70.74	59.53
68.01	-70.21	64.85
68.27	-69.83	69.73
68.53	-69.55	74.12
68.79	-69.37	77.99
69.05	-69.24	81.32
69.31	-69.15	84.07
69.57	-69.05	86.20
69.83	-68.93	87.69
70.09	-68.74	88.49
70.36	-68.46	88.58
70.62	-68.08	87.92
70.89	-67.59	86.49
71.16	-67.02	84.29
71.43	-66.39	81.29
71.70	-65.71	77.49
71.97	-65.00	72.86
72.24	-64.28	67.39
72.51	-63.57	61.06
72.79	-62.88	53.86
73.06	-62.24	45.77
73.34	-61.67	36.78
73.61	-61.18	26.97
73.89	-60.77	16.56
74.17	-60.45	5.81
74.45	-60.21	-5.03
74.73	-60.08	-15.69
75.01	-60.04	-25.92
75.29	-60.09	-35.43
75.58	-60.26	-43.96
75.86	-60.53	-51.21
76.15	-60.91	-56.89
76.44	-61.40	-60.79
76.73	-61.99	-63.09
77.02	-62.65	-64.13
77.31	-63.36	-64.23
77.60	-64.10	-63.73
77.89	-64.84	-62.98
78.18	-65.56	-62.33
78.48	-66.24	-62.15
78.78	-66.84	-62.81
79.07	-67.35	-64.69
79.37	-67.74	-68.08
79.67	-68.02	-72.84
79.97	-68.20	-78.64
80.27	-68.29	-85.17
80.58	-68.32	-92.09
80.88	-68.29	-99.07
81.19	-68.23	-105.76
81.49	-68.15	-111.81
81.80	-68.06	-116.85
82.11	-67.98	-120.53
82.42	-67.93	-122.62
82.73	-67.91	-123.24
83.04	-67.93	-122.53
83.35	-67.99	-120.64
83.67	-68.10	-117.72
83.99	-68.26	-113.94
84.30	-68.47	-109.45
84.62	-68.76	-104.42
84.94	-69.11	-99.02
85.26	-69.53	-93.41
85.58	-70.01	-87.79
85.90	-70.53	-82.32
86.23	-71.06	-77.18
86.55	-71.58	-72.58
86.88	-72.07	-68.69
87.21	-72.50	-65.72
87.54	-72.86	-63.86
87.87	-73.11	-63.31
88.20	-73.23	-64.23
88.53	-73.23	-66.42
88.87	-73.10	-69.59
89.20	-72.87	-73.43
89.54	-72.53	-77.63
89.88	-72.09	-81.87
90.22	-71.56	-85.83
90.56	-70.94	-89.18
90.90	-70.25	-91.58
91.24	-69.49	-92.88
91.59	-68.70	-93.31
91.93	-67.91	-93.17
92.28	-67.15	-92.76
92.63	-66.45	-92.40
92.98	-65.84	-92.39
93.33	-65.36	-93.07
93.68	-65.04	-94.76
94.03	-64.92	-97.75
94.39	-64.99	-101.96
94.74	-65.24	-107.13
95.10	-65.66	-112.98
95.46	-66.23	-119.26
95.82	-66.95	-125.67
96.18	-67.79	-131.94
96.54	-68.74	-137.76
96.91	-69.79	-142.87
97.27	-70.91	-147.15
97.64	-72.04	-150.62
98.01	-73.16	-153.32
98.38	-74.22	-155.28
98.75	-75.18	-156.53
99.12	-75.98	-157.09
99.50	-76.59	-157.02
99.87	-76.97	-156.32
100.25	-77.11	-155.03
100.63	-77.08	-153.14
101.01	-76.90	-150.66
101.39	-76.63	-147.59
101.77	-76.32	-143.93
102.16	-76.00	-139.70
102.54	-75.73	-134.90
102.93	-75.54	-129.60
103.32	-75.42	-124.11
103.71	-75.36	-118.85
104.10	-75.32	-114.21
104.49	-75.27	-110.62
104.88	-75.21	-108.48
105.28	-75.09	-108.25
105.68	-74.89	-110.33
106.08	-74.62	-114.62
106.48	-74.28	-120.50
106.88	-73.90	-127.32
107.28	-73.50	-134.42
107.69	-73.10	-141.12
108.09	-72.72	-146.72
108.50	-72.38	-150.51
108.91	-72.10	-152.25
109.32	-71.90	-152.54
109.73	-71.78	-152.14
110.15	-71.75	-151.81
110.56	-71.83	-152.34
110.98	-72.03	-154.52
111.40	-72.35	-159.17
111.82	-72.80	-166.53
112.24	-73.32	-175.45
112.67	-73.84	175.48
113.09	-74.29	167.69
113.52	-74.62	162.65
113.95	-74.74	161.87
114.38	-74.59	166.85
114.81	-74.15	177.87
115.24	-73.48	-167.18
115.68	-72.67	-150.68
116.11	-71.79	-135.09
116.55	-70.92	-122.92
116.99	-70.16	-116.73
117.43	-69.58	-118.97
117.87	-69.21	-129.22
118.32	-69.04	-144.44
118.77	-69.07	-161.42
119.21	-69.27	-176.91
119.66	-69.62	172.44
120.12	-70.12	170.04
120.57	-70.75	178.27
121.02	-71.47	-165.02
121.48	-72.25	-143.22
121.94	-73.05	-119.77
122.40	-73.83	-98.20
122.86	-74.56	-82.11
123.32	-75.20	-74.98
123.79	-75.72	-77.13
124.26	-76.09	-86.36
124.73	-76.29	-100.35
125.20	-76.29	-116.72
125.67	-76.08	-133.06
126.14	-75.61	-146.90
126.62	-74.92	-157.00
127.10	-74.10	-163.99
127.58	-73.25	-168.64
128.06	-72.47	-171.78
128.54	-71.87	-174.21
129.03	-71.55	-176.78
129.51	-71.57	-179.97
130.00	-71.87	176.43
130.49	-72.40	172.76
130.98	-73.09	169.33
131.48	-73.86	166.50
131.98	-74.65	164.58
132.47	-75.40	163.79
132.97	-76.05	164.05
133.48	-76.55	165.26
133.98	-76.85	167.31
134.48	-76.91	170.09
134.99	-76.67	173.49
135.50	-76.14	177.17
136.01	-75.41	-179.47
136.53	-74.60	-177.06
137.04	-73.79	-176.23
137.56	-73.09	-177.65
138.08	-72.60	178.12
138.60	-72.29	171.33
139.12	-72.07	162.76
139.65	-71.87	153.14
140.17	-71.59	143.29
140.70	-71.13	133.99
141.23	-70.48	125.67
141.77	-69.78	117.73
142.30	-69.21	109.40
142.84	-68.98	99.87
143.38	-69.26	88.34
143.92	-70.23	74.17
144.46	-71.81	59.07
145.01	-73.70	46.29
145.55	-75.63	39.20
146.10	-77.32	41.21
146.65	-78.46	55.80
147.21	-78.96	83.06
147.76	-79.08	117.38
148.32	-79.11	152.47
148.88	-79.35	-178.11
149.44	-80.09	-160.94
150.01	-81.51	-160.45
150.57	-83.26	-173.10
151.14	-84.88	166.45
151.71	-85.91	143.65
152.28	-85.87	124.09
152.86	-84.38	112.42
153.43	-81.83	107.33
154.01	-78.82	105.44
154.59	-75.99	103.29
155.18	-73.99	97.32
155.76	-73.38	84.58
156.35	-74.02	66.38
156.94	-75.51	45.85
157.53	-77.40	26.21
158.13	-79.25	10.74
158.72	-80.66	2.32
159.32	-81.51	1.25
159.93	-81.78	6.84
160.53	-81.45	18.38
161.13	-80.50	35.16
161.74	-78.98	56.01
162.35	-77.31	78.06
162.97	-75.97	97.98
163.58	-75.47	112.33
164.20	-76.33	117.61
164.82	-78.68	112.51
165.44	-81.82	100.41
166.06	-84.94	85.40
166.69	-87.20	71.68
167.32	-87.79	63.39
167.95	-86.59	61.97
168.58	-84.21	66.24
169.22	-81.29	74.87
169.86	-78.48	86.51
170.50	-76.35	99.72
171.14	-75.03	112.76
171.79	-74.46	123.78
172.44	-74.61	130.86
173.09	-75.41	132.11
173.74	-76.70	127.53
174.40	-78.14	120.02
175.06	-79.37	112.72
175.72	-80.02	108.88
176.38	-79.82	111.05
177.04	-79.00	117.78
177.71	-77.99	126.23
178.38	-77.23	133.47
179.06	-77.15	136.65
179.73	-77.74	135.50
180.41	-78.56	132.36
181.09	-79.17	129.75
181.77	-79.08	130.20
182.46	-78.13	134.31
183.15	-76.87	138.04
183.84	-75.94	136.65
184.53	-76.03	125.28
185.23	-77.56	100.90
185.93	-79.82	69.57
186.63	-81.76	40.19
187.33	-82.26	21.84
188.04	-80.40	22.44
188.75	-76.65	38.54
189.46	-72.26	60.89
190.18	-68.47	79.98
190.90	-66.50	86.77
191.62	-66.50	80.43
192.34	-67.90	65.83
193.07	-70.12	48.08
193.79	-72.56	32.25
194.53	-74.84	21.28
195.26	-76.78	16.40
196.00	-78.17	18.85
196.74	-78.82	29.59
197.48	-78.77	45.48
198.22	-78.22	60.11
198.97	-77.40	66.85
199.72	-76.51	59.63
200.48	-75.63	40.36
201.23	-74.78	16.28
201.99	-73.95	-5.17
202.75	-73.18	-17.22
203.52	-72.79	-19.54
204.29	-73.26	-14.80
205.06	-75.05	-5.77
205.83	-78.41	5.32
206.61	-82.50	18.77
207.39	-86.17	35.60
208.17	-88.23	56.82
208.96	-88.20	81.57
209.74	-87.14	104.71
210.54	-86.35	120.46
211.33	-87.10	123.12
212.13	-89.23	112.78
212.93	-91.11	95.58
213.73	-91.03	78.03
214.54	-87.58	65.94
215.35	-81.89	59.39
216.16	-76.19	56.02
216.98	-72.73	53.43
217.80	-72.59	49.38
218.62	-74.33	42.04
219.44	-76.11	29.58
220.27	-76.24	10.56
221.10	-75.05	-11.42
221.94	-74.26	-29.31
222.77	-75.65	-35.84
223.61	-80.07	-26.77
224.46	-85.79	-6.34
225.30	-90.64	19.73
226.15	-92.54	45.64
227.01	-91.42	66.12
227.86	-88.51	76.27
228.72	-85.06	71.06
229.59	-82.11	49.91
230.45	-80.13	21.14
231.32	-79.56	-5.63
232.20	-80.65	-21.94
233.07	-82.71	-27.24
233.95	-84.62	-24.10
234.84	-85.29	-15.13
235.72	-84.44	-2.94
236.61	-82.63	9.86
237.50	-80.44	20.62
238.40	-78.40	27.39
239.30	-76.86	29.72
240.20	-76.19	27.38
241.11	-76.55	20.54
242.02	-77.21	11.29
242.93	-77.20	2.26
243.85	-75.71	-4.18
244.77	-73.79	-8.71
245.69	-73.51	-13.62
246.62	-76.81	-21.12
247.55	-82.66	-30.89
248.48	-87.51	-40.47
249.42	-87.74	-47.28
250.36	-83.11	-49.78
251.31	-77.64	-47.74
252.26	-75.61	-41.02
253.21	-78.56	-31.00
254.16	-83.45	-21.50
255.12	-86.72	-16.65
256.09	-86.53	-17.74
257.05	-84.40	-20.36
258.02	-82.27	-19.38
259.00	-81.27	-13.07
259.97	-80.65	-7.15
260.95	-79.41	-8.44
261.94	-77.20	-20.04
262.93	-75.20	-36.82
263.92	-74.78	-52.48
264.92	-76.40	-63.56
265.92	-78.76	-72.30
266.92	-80.29	-81.62
267.93	-80.24	-91.48
268.94	-79.17	-96.86
269.95	-77.78	-92.38
270.97	-76.65	-79.78
271.99	-76.23	-69.98
273.02	-76.92	-74.05
274.05	-78.61	-90.71
275.08	-80.67	-107.30
276.12	-82.47	-111.96
277.16	-83.57	-107.39
278.21	-83.64	-105.07
279.26	-82.50	-115.35
280.31	-80.62	-140.32
281.37	-78.77	-179.25
282.43	-77.50	131.32
283.50	-76.71	82.65
284.57	-76.23	47.39
285.64	-76.00	27.95
286.72	-76.19	11.68
287.80	-76.94	-14.26
288.89	-77.90	-46.14
289.98	-78.35	-68.40
291.07	-77.85	-69.33
292.17	-77.24	-58.06
293.27	-77.81	-50.12
294.38	-79.72	-54.04
295.49	-81.22	-65.20
296.61	-80.43	-77.64
297.73	-77.73	-88.12
298.85	-75.13	-95.28
299.98	-74.25	-98.53
301.11	-74.98	-100.26
302.25	-76.74	-103.53
303.39	-78.63	-109.37
304.53	-79.23	-116.32
305.68	-77.53	-123.04
306.83	-75.19	-130.06
307.99	-74.89	-138.59
309.15	-77.18	-148.36
310.32	-79.10	-156.67
311.49	-77.93	-161.60
312.67	-75.23	-169.08
313.85	-74.47	171.49
315.03	-76.80	138.86
316.22	-79.33	105.66
317.41	-79.42	84.46
318.61	-78.55	77.46
319.81	-79.84	82.48
321.02	-83.48	90.07
322.23	-85.64	81.05
323.45	-83.54	41.81
324.67	-80.51	-12.20
325.89	-81.35	-58.35
327.12	-85.75	-93.07
328.36	-89.06	-129.21
329.60	-88.90	-169.20
330.84	-88.79	170.49
332.09	-92.10	-168.27
333.34	-95.23	-122.84
334.60	-91.88	-86.93
335.86	-83.99	-77.83
337.13	-82.21	-95.35
338.40	-91.15	-131.25
339.68	-99.15	-159.37
340.96	-94.76	-156.87
342.25	-83.91	-139.36
343.54	-78.45	-135.52
344.83	-80.30	-148.97
346.14	-83.35	-163.15
347.44	-84.21	-168.20
348.75	-84.29	-165.92
350.07	-84.77	-159.78
351.39	-84.70	-155.07
352.72	-83.11	-156.49
354.05	-81.26	-162.75
355.38	-81.07	-170.26
356.72	-81.94	-175.19
358.07	-81.68	-173.85
359.42	-79.74	-169.21
360.78	-77.35	-171.36
362.14	-75.64	176.33
363.51	-75.44	162.40
364.88	-76.77	152.99
366.25	-77.78	145.21
367.64	-76.98	135.93
369.02	-75.48	126.40
370.42	-74.72	118.60
371.81	-74.87	112.82
373.22	-75.61	108.15
374.63	-76.39	99.10
376.04	-76.61	79.75
377.46	-76.41	59.08
378.88	-76.28	52.57
380.31	-76.34	54.75
381.75	-76.47	47.31
383.19	-77.15	26.53
384.63	-79.19	0.04
386.09	-82.14	-20.66
387.54	-84.54	-22.06
389.00	-86.02	-7.00
390.47	-87.12	7.79
391.95	-87.63	10.93
393.43	-86.78	-3.35
394.91	-85.44	-32.27
396.40	-85.77	-67.06
397.90	-88.12	-116.94
399.40	-91.36	158.46
400.90	-93.52	71.99
402.42	-92.51	46.28
403.94	-90.40	59.58
405.46	-91.14	46.25
406.99	-92.65	13.01
408.53	-90.59	-4.47
410.07	-86.15	-24.13
411.61	-82.53	-72.83
413.17	-82.13	-115.49
414.73	-85.33	-118.49
416.29	-86.51	-119.46
417.86	-82.40	-149.79
419.44	-78.63	172.29
421.02	-78.48	146.54
422.61	-79.16	135.72
424.21	-79.35	131.30
425.81	-79.96	115.51
427.41	-80.66	93.71
429.03	-80.31	84.86
430.65	-79.23	79.18
432.27	-78.50	59.69
433.90	-79.75	35.04
435.54	-83.62	16.96
437.18	-88.07	8.29
438.83	-90.76	3.11
440.49	-89.68	-14.04
442.15	-85.84	-52.75
443.82	-82.49	-112.97
445.49	-83.11	-164.17
447.18	-88.13	176.21
448.86	-88.90	153.09
450.56	-83.70	108.66
452.26	-82.51	63.03
453.96	-86.78	5.54
455.68	-91.10	-85.37
457.40	-89.52	-163.52
459.12	-81.16	162.81
460.85	-76.16	126.70
462.59	-77.38	74.52
464.34	-79.78	34.13
466.09	-82.88	24.10
467.85	-86.14	45.45
469.62	-84.09	66.49
471.39	-80.16	72.10
473.17	-84.81	69.59
474.95	-87.81	64.18
476.74	-80.38	57.12
478.54	-76.58	44.02
480.35	-78.59	29.05
482.16	-77.54	19.73
483.98	-75.24	-0.38
